news_id,stock_symbol_id,exchange,entity_type,entity_name,stock_symbol,company_name
41473,254,Bursa,COMPANY_NAME,DIALOG GROUP,DIALOG,DIALOG GROUP BHD
41473,76,Bursa,COMPANY_NAME,BUMI ARMADA,ARMADA,BUMI ARMADA BERHAD
41472,1083,Bursa,COMPANY_NAME,TEO SENG CAPITAL,TEOSENG,TEO SENG CAPITAL BHD
41795,1150,Bursa,COMPANY_NAME,UZMA,UZMA,UZMA BHD
41794,248,Bursa,COMPANY_NAME,DELEUM,DELEUM,DELEUM BHD
41793,440,Bursa,COMPANY_NAME,HIBISCUS PETROLEUM,HIBISCS,HIBISCUS PETROLEUM BHD
41786,245,Bursa,COMPANY_NAME,DAYANG ENTERPRISE HOLDINGS,DAYANG,DAYANG ENTERPRISE HOLDINGS BHD
41784,1043,Bursa,COMPANY_NAME,SUPERMAX,SUPERMX,SUPERMAX CORPORATION BHD
41781,842,Bursa,COMPANY_NAME,PETRONAS GAS,PETGAS,PETRONAS GAS BHD
41781,823,Bursa,COMPANY_NAME,PETRONAS CHEMICALS GROUP,PCHEM,PETRONAS CHEMICALS GROUP BHD
41781,41,Bursa,COMPANY_NAME,ALLIANZ MALAYSIA,ALLIANZ,ALLIANZ MALAYSIA BHD
41781,254,Bursa,COMPANY_NAME,DIALOG GROUP,DIALOG,DIALOG GROUP BHD
41781,411,Bursa,COMPANY_NAME,GLOBETRONICS TECHNOLOGY,GTRONIC,GLOBETRONICS TECHNOLOGY BHD
41781,1082,Bursa,COMPANY_NAME,TENAGA NASIONAL,TENAGA,TENAGA NASIONAL BHD
41780,245,Bursa,COMPANY_NAME,DAYANG ENTERPRISE HOLDINGS,DAYANG,DAYANG ENTERPRISE HOLDINGS BHD
41776,,,STOCK_SYMBOL,CME,,
41775,1033,Bursa,COMPANY_NAME,SUNWAY CONSTRUCTION GROUP,SUNCON,SUNWAY CONSTRUCTION GROUP BERHAD
41775,,,STOCK_SYMBOL,SUNCON,,
41774,1043,Bursa,COMPANY_NAME,SUPERMAX,SUPERMX,SUPERMAX CORPORATION BHD
41772,,,STOCK_SYMBOL,SUNCON,,
41766,180,Bursa,COMPANY_NAME,CELCOMDIGI,CDB,CELCOMDIGI BERHAD
41766,180,Bursa,COMPANY_NAME,CELCOMDIGI,CDB,CELCOMDIGI BERHAD
41764,180,Bursa,COMPANY_NAME,CELCOMDIGI,CDB,CELCOMDIGI BERHAD
41761,245,Bursa,COMPANY_NAME,DAYANG ENTERPRISE HOLDINGS,DAYANG,DAYANG ENTERPRISE HOLDINGS BHD
41761,748,Bursa,COMPANY_NAME,NAIM HOLDINGS,NAIM,NAIM HOLDINGS BHD
41758,572,Bursa,COMPANY_NAME,KUALA LUMPUR KEPONG,KLK,KUALA LUMPUR KEPONG BHD
41758,,,STOCK_SYMBOL,KLK,,
41758,,,STOCK_SYMBOL,FFB,,
41746,988,Bursa,COMPANY_NAME,SIME DARBY,SIME,SIME DARBY BHD
41740,697,Bursa,COMPANY_NAME,MKH,MKH,MKH BERHAD
41740,547,Bursa,COMPANY_NAME,KENANGA INVESTMENT BANK,KENANGA,KENANGA INVESTMENT BANK BERHAD
41731,466,Bursa,COMPANY_NAME,HUME CEMENT,HUMEIND,HUME CEMENT INDUSTRIES BERHAD
41723,377,Bursa,COMPANY_NAME,GAMUDA,GAMUDA,GAMUDA BHD
41715,160,Bursa,COMPANY_NAME,BURSA MALAYSIA,BURSA,BURSA MALAYSIA BHD
41706,903,Bursa,COMPANY_NAME,RENEUCO,RENEUCO,RENEUCO BERHAD
41706,204,Bursa,COMPANY_NAME,CITAGLOBAL,CITAGLB,CITAGLOBAL BERHAD
41708,,,STOCK_SYMBOL,MPI,,
41707,823,Bursa,COMPANY_NAME,PETRONAS CHEMICALS GROUP,PCHEM,PETRONAS CHEMICALS GROUP BHD
41704,204,Bursa,COMPANY_NAME,CITAGLOBAL,CITAGLB,CITAGLOBAL BERHAD
41704,903,Bursa,COMPANY_NAME,RENEUCO,RENEUCO,RENEUCO BERHAD
41703,105,Bursa,COMPANY_NAME,AXIATA GROUP,AXIATA,AXIATA GROUP BERHAD
41703,651,Bursa,COMPANY_NAME,MAXIS,MAXIS,MAXIS BERHAD
41703,180,Bursa,COMPANY_NAME,CELCOMDIGI,CDB,CELCOMDIGI BERHAD
41699,1039,Bursa,COMPANY_NAME,SUNWAY,SUNWAY,SUNWAY BERHAD
41698,577,Bursa,COMPANY_NAME,KOBAY TECHNOLOGY,KOBAY,KOBAY TECHNOLOGY BHD
41696,988,Bursa,COMPANY_NAME,SIME DARBY,SIME,SIME DARBY BHD
41694,871,Bursa,COMPANY_NAME,POS MALAYSIA,POS,POS MALAYSIA BHD
41691,812,Bursa,COMPANY_NAME,PARAMOUNT,PARAMON,PARAMOUNT CORPORATION BHD
41690,,,COMPANY_NAME,MALAYSIAN PACIFIC INDUSTRIES,,
41690,,,STOCK_SYMBOL,MPI,,
41688,137,Bursa,COMPANY_NAME,BERJAYA FOOD,BJFOOD,BERJAYA FOOD BERHAD
41684,,Bursa,COMPANY_NAME,KOTRA,,
41680,29,Bursa,COMPANY_NAME,APEX HEALTHCARE,AHEALTH,APEX HEALTHCARE BHD
41679,572,Bursa,COMPANY_NAME,KUALA LUMPUR KEPONG,KLK,KUALA LUMPUR KEPONG BHD
41679,139,Bursa,COMPANY_NAME,BATU KAWAN,BKAWAN,BATU KAWAN BHD
41675,572,Bursa,COMPANY_NAME,KUALA LUMPUR KEPONG,KLK,KUALA LUMPUR KEPONG BHD
41676,444,Bursa,COMPANY_NAME,HONG LEONG,HLBANK,HONG LEONG BANK BHD
41678,,,STOCK_SYMBOL,SUNCON,,
41673,606,Bursa,COMPANY_NAME,LBS BINA GROUP,LBS,LBS BINA GROUP BHD
41671,832,Bursa,COMPANY_NAME,PERDANA PETROLEUM,PERDANA,PERDANA PETROLEUM BERHAD
41667,1033,Bursa,COMPANY_NAME,SUNWAY CONSTRUCTION GROUP,SUNCON,SUNWAY CONSTRUCTION GROUP BERHAD
41667,,,STOCK_SYMBOL,SUNCON,,
41667,1039,Bursa,COMPANY_NAME,SUNWAY,SUNWAY,SUNWAY BERHAD
41666,1039,Bursa,COMPANY_NAME,SUNWAY,SUNWAY,SUNWAY BERHAD
41662,,,STOCK_SYMBOL,KLK,,
41656,1033,Bursa,COMPANY_NAME,SUNWAY CONSTRUCTION GROUP,SUNCON,SUNWAY CONSTRUCTION GROUP BERHAD
41656,,,STOCK_SYMBOL,SUNCON,,
41654,411,Bursa,COMPANY_NAME,GLOBETRONICS TECHNOLOGY,GTRONIC,GLOBETRONICS TECHNOLOGY BHD
41654,65,Bursa,COMPANY_NAME,APB RESOURCES,APB,APB RESOURCES BHD
41653,221,Bursa,COMPANY_NAME,COMFORT GLOVES,COMFORT,COMFORT GLOVES BERHAD
