news_id,stock_symbol_id,exchange,entity_type,entity_name,stock_symbol,company_name
63214,1000,Bursa,COMPANY_NAME,SOLARVEST HOLDINGS,SLVEST,SOLARVEST HOLDINGS BERHAD
63204,475,Bursa,COMPANY_NAME,ICON OFFSHORE,ICON,ICON OFFSHORE BERHAD
63193,197,Bursa,COMPANY_NAME,CHIN HIN GROUP,CHINHIN,CHIN HIN GROUP BERHAD
63191,,,STOCK_CODE,0021,,
63190,710,Bursa,COMPANY_NAME,MN HOLDINGS,MNHLDG,MN HOLDINGS BERHAD
63175,309,Bursa,COMPANY_NAME,ELRIDGE ENERGY HOLDINGS,ELRIDGE,ELRIDGE ENERGY HOLDINGS BERHAD
63167,1046,Bursa,COMPANY_NAME,SWIFT HAULAGE,SWIFT,SWIFT HAULAGE BERHAD
63164,961,Bursa,COMPANY_NAME,SD GUTHRIE,SDG,SD GUTHRIE BERHAD
63162,105,Bursa,COMPANY_NAME,AXIATA GROUP,AXIATA,AXIATA GROUP BERHAD
63158,378,Bursa,COMPANY_NAME,GAS MALAYSIA,GASMSIA,GAS MALAYSIA BERHAD
63153,828,Bursa,COMPANY_NAME,PEKAT GROUP,PEKAT,PEKAT GROUP BERHAD
63152,694,Bursa,COMPANY_NAME,MISC,MISC,MISC BHD
63144,828,Bursa,COMPANY_NAME,PEKAT GROUP,PEKAT,PEKAT GROUP BERHAD
63147,653,Bursa,COMPANY_NAME,MALAYAN BANKING,MAYBANK,MALAYAN BANKING BHD
63147,,,STOCK_SYMBOL,MAYBANK,,
63136,689,Bursa,COMPANY_NAME,MIKRO MSC,MIKROMB,MIKRO MSC BERHAD
63138,689,Bursa,COMPANY_NAME,MIKRO MSC,MIKROMB,MIKRO MSC BERHAD
63135,689,Bursa,COMPANY_NAME,MIKRO MSC,MIKROMB,MIKRO MSC BERHAD
63135,20,Bursa,COMPANY_NAME,AFFIN BANK,AFFIN,AFFIN BANK BERHAD
63118,,,STOCK_SYMBOL,MMAG,,
63111,651,Bursa,COMPANY_NAME,MAXIS,MAXIS,MAXIS BERHAD
63111,180,Bursa,COMPANY_NAME,CELCOMDIGI,CDB,CELCOMDIGI BERHAD
63109,723,Bursa,COMPANY_NAME,MSM MALAYSIA HOLDINGS,MSM,MSM MALAYSIA HOLDINGS BERHAD
63107,566,Bursa,COMPANY_NAME,KUMPULAN KITACON,KITACON,KUMPULAN KITACON BERHAD
63102,1007,Bursa,COMPANY_NAME,SMRT HOLDINGS,SMRT,SMRT HOLDINGS BERHAD
63100,1049,Bursa,COMPANY_NAME,SYCAL VENTURES,SYCAL,SYCAL VENTURES BHD
63100,543,Bursa,COMPANY_NAME,KARYON,KARYON,KARYON INDUSTRIES BHD
63099,184,Bursa,COMPANY_NAME,CENSOF HOLDINGS,CENSOF,CENSOF HOLDINGS BERHAD
63091,1176,Bursa,COMPANY_NAME,WELL CHIP GROUP,WELLCHIP,WELL CHIP GROUP BERHAD
63089,1217,Bursa,COMPANY_NAME,ZELAN,ZELAN,ZELAN BHD
63086,1029,Bursa,COMPANY_NAME,STRAITS ENERGY RESOURCES,STRAITS,STRAITS ENERGY RESOURCES BERHAD
63085,229,Bursa,COMPANY_NAME,CARLO RINO GROUP,CRG,CARLO RINO GROUP BERHAD
63084,353,Bursa,COMPANY_NAME,FGV HOLDINGS,FGV,FGV HOLDINGS BERHAD
63082,,Bursa,COMPANY_NAME,EN,,
63081,475,Bursa,COMPANY_NAME,ICON OFFSHORE,ICON,ICON OFFSHORE BERHAD
63080,,Bursa,COMPANY_NAME,EN,,
63078,651,Bursa,COMPANY_NAME,MAXIS,MAXIS,MAXIS BERHAD
63076,1029,Bursa,COMPANY_NAME,STRAITS ENERGY RESOURCES,STRAITS,STRAITS ENERGY RESOURCES BERHAD
