news_id,stock_symbol_id,exchange,entity_type,entity_name,stock_symbol,company_name
57475,831,Bursa,COMPANY_NAME,PENTAMASTER,PENTA,PENTAMASTER CORPORATION BHD
57470,490,Bursa,COMPANY_NAME,IHH HEALTHCARE,IHH,IHH HEALTHCARE BERHAD
57474,942,Bursa,COMPANY_NAME,SBH MARINE HOLDINGS,SBH,SBH MARINE HOLDINGS BERHAD
57473,490,Bursa,COMPANY_NAME,IHH HEALTHCARE,IHH,IHH HEALTHCARE BERHAD
57464,33,Bursa,COMPANY_NAME,MALAYSIA AIRPORTS HOLDINGS,AIRPORT,MALAYSIA AIRPORTS HOLDINGS BHD
57464,168,Bursa,COMPANY_NAME,CAPITAL A,CAPITALA,CAPITAL A BERHAD
57463,,,COMPANY_NAME,POH HUAT RESOURCES HOLDINGS,,
57453,33,Bursa,COMPANY_NAME,MALAYSIA AIRPORTS HOLDINGS,AIRPORT,MALAYSIA AIRPORTS HOLDINGS BHD
57449,105,Bursa,COMPANY_NAME,AXIATA GROUP,AXIATA,AXIATA GROUP BERHAD
57447,320,Bursa,COMPANY_NAME,EPB GROUP,EPB,EPB GROUP BERHAD
57444,,,STOCK_CODE,0255,,
57443,,,STOCK_CODE,0310,,
57440,1206,Bursa,COMPANY_NAME,YNH PROPERTY,YNHPROP,YNH PROPERTY BHD
57432,533,Bursa,COMPANY_NAME,JOHOR PLANTATIONS GROUP,JPG,JOHOR PLANTATIONS GROUP BERHAD
57423,226,Bursa,COMPANY_NAME,CREST BUILDER HOLDINGS,CRESBLD,CREST BUILDER HOLDINGS BHD
57423,434,Bursa,COMPANY_NAME,HEXTAR,HEXTAR,HEXTAR GLOBAL BERHAD
57423,876,Bursa,COMPANY_NAME,PRG HOLDINGS,PRG,PRG HOLDINGS BERHAD
57423,336,Bursa,COMPANY_NAME,EVERGREEN FIBREBOARD,EVERGRN,EVERGREEN FIBREBOARD BHD
57422,533,Bursa,COMPANY_NAME,JOHOR PLANTATIONS GROUP,JPG,JOHOR PLANTATIONS GROUP BERHAD
57421,763,Bursa,COMPANY_NAME,NOTION VTEC,NOTION,NOTION VTEC BHD
57418,,Bursa,COMPANY_NAME,IJM,,
57419,697,Bursa,COMPANY_NAME,MKH,MKH,MKH BERHAD
57410,320,Bursa,COMPANY_NAME,EPB GROUP,EPB,EPB GROUP BERHAD
57406,582,Bursa,COMPANY_NAME,KPJ HEALTHCARE,KPJ,KPJ HEALTHCARE BHD
57392,,,STOCK_SYMBOL,ECM,,
57382,105,Bursa,COMPANY_NAME,AXIATA GROUP,AXIATA,AXIATA GROUP BERHAD
57381,,,STOCK_SYMBOL,FFB,,
57372,935,Bursa,COMPANY_NAME,SAPURA ENERGY,SAPNRG,SAPURA ENERGY BERHAD
57370,1115,Bursa,COMPANY_NAME,TROPICANA,TROP,TROPICANA CORPORATION BERHAD
57370,653,Bursa,COMPANY_NAME,MALAYAN BANKING,MAYBANK,MALAYAN BANKING BHD
57356,935,Bursa,COMPANY_NAME,SAPURA ENERGY,SAPNRG,SAPURA ENERGY BERHAD
57347,574,Bursa,COMPANY_NAME,KIM LOONG RESOURCES,KMLOONG,KIM LOONG RESOURCES BHD
57345,227,Bursa,COMPANY_NAME,CRESCENDO,CRESNDO,CRESCENDO CORPORATION BHD
57344,,,STOCK_SYMBOL,PHB,,
57341,1206,Bursa,COMPANY_NAME,YNH PROPERTY,YNHPROP,YNH PROPERTY BHD
57333,1134,Bursa,COMPANY_NAME,UNITED MALACCA,UMCCA,UNITED MALACCA BHD
57330,243,Bursa,COMPANY_NAME,DATAPREP HOLDINGS,DATAPRP,DATAPREP HOLDINGS BHD
