news_id,stock_symbol_id,exchange,entity_type,entity_name,stock_symbol,company_name
42157,819,Bursa,COMPANY_NAME,PBA HOLDINGS,PBA,PBA HOLDINGS BHD
42377,105,Bursa,COMPANY_NAME,AXIATA GROUP,AXIATA,AXIATA GROUP BERHAD
42372,168,Bursa,COMPANY_NAME,CAPITAL A,CAPITALA,CAPITAL A BERHAD
42373,989,Bursa,COMPANY_NAME,SIME DARBY PROPERTY,SIMEPROP,SIME DARBY PROPERTY BERHAD
42371,1023,Bursa,COMPANY_NAME,SPORTS TOTO,SPTOTO,SPORTS TOTO BERHAD
42367,1212,Bursa,COMPANY_NAME,YTL POWER INTERNATIONAL,YTLPOWR,YTL POWER INTERNATIONAL BHD
42175,,,STOCK_SYMBOL,MAA,,
42171,,,STOCK_SYMBOL,TENAGA,,
42361,1147,Bursa,COMPANY_NAME,UNITED PLANTATIONS,UTDPLT,UNITED PLANTATIONS BHD
42358,,,COMPANY_NAME,MALAYSIAN PACIFIC INDUSTRIES,,
42358,686,Bursa,COMPANY_NAME,MI TECHNOVATION,MI,MI TECHNOVATION BERHAD
42358,1157,Bursa,COMPANY_NAME,VITROX,VITROX,VITROX CORPORATION BHD
42358,897,Bursa,COMPANY_NAME,RCE CAPITAL,RCECAP,RCE CAPITAL BHD
42358,105,Bursa,COMPANY_NAME,AXIATA GROUP,AXIATA,AXIATA GROUP BERHAD
42360,1147,Bursa,COMPANY_NAME,UNITED PLANTATIONS,UTDPLT,UNITED PLANTATIONS BHD
42344,,,STOCK_SYMBOL,TM,,
42343,1100,Bursa,COMPANY_NAME,TELEKOM MALAYSIA,TM,TELEKOM MALAYSIA BHD
42343,,,STOCK_SYMBOL,TM,,
42340,1147,Bursa,COMPANY_NAME,UNITED PLANTATIONS,UTDPLT,UNITED PLANTATIONS BHD
42337,723,Bursa,COMPANY_NAME,MSM MALAYSIA HOLDINGS,MSM,MSM MALAYSIA HOLDINGS BERHAD
42332,,,STOCK_CODE,0312,,
42333,,,STOCK_SYMBOL,TM,,
42321,1161,Bursa,COMPANY_NAME,VOLCANO,VOLCANO,VOLCANO BERHAD
42319,,,STOCK_SYMBOL,REIT,,
42317,820,Bursa,COMPANY_NAME,PUBLIC BANK,PBBANK,PUBLIC BANK BHD
42317,653,Bursa,COMPANY_NAME,MALAYAN BANKING,MAYBANK,MALAYAN BANKING BHD
42317,,,STOCK_SYMBOL,MAYBANK,,
42315,738,Bursa,COMPANY_NAME,MALAYAN UNITED,MUIIND,MALAYAN UNITED INDUSTRIES BHD
42313,1047,Bursa,COMPANY_NAME,SARAWAK PLANTATION,SWKPLNT,SARAWAK PLANTATION BHD
42311,,,STOCK_SYMBOL,AMBANK,,
42306,823,Bursa,COMPANY_NAME,PETRONAS CHEMICALS GROUP,PCHEM,PETRONAS CHEMICALS GROUP BHD
42304,829,Bursa,COMPANY_NAME,PETRA ENERGY,PENERGY,PETRA ENERGY BHD
42304,248,Bursa,COMPANY_NAME,DELEUM,DELEUM,DELEUM BHD
