news_id,stock_symbol_id,exchange,entity_type,entity_name,stock_symbol,company_name
9987,,,STOCK_SYMBOL,SUNCON,,
10000,988,Bursa,COMPANY_NAME,SIME DARBY,SIME,SIME DARBY BHD
10000,1137,Bursa,COMPANY_NAME,UMW HOLDINGS,UMW,UMW HOLDINGS BHD
10011,,,STOCK_SYMBOL,MAG,,
10018,1130,Bursa,COMPANY_NAME,UCREST,UCREST,UCREST BERHAD
10021,1004,Bursa,COMPANY_NAME,SOUTH MALAYSIA INDUSTRIES,SMI,SOUTH MALAYSIA INDUSTRIES BHD
10021,,,STOCK_SYMBOL,SMI,,
10023,,,STOCK_SYMBOL,MAG,,
10041,156,Bursa,COMPANY_NAME,BOUSTEAD HOLDINGS,BSTEAD,BOUSTEAD HOLDINGS BHD
10061,382,Bursa,COMPANY_NAME,GUAN CHONG,GCB,GUAN CHONG BHD
10061,949,Bursa,COMPANY_NAME,SCGM,SCGM,SCGM BHD
10083,,,STOCK_SYMBOL,MAG,,
10099,,,STOCK_SYMBOL,MAG,,
10100,,,STOCK_SYMBOL,MAG,,
10063,156,Bursa,COMPANY_NAME,BOUSTEAD HOLDINGS,BSTEAD,BOUSTEAD HOLDINGS BHD
10012,,,STOCK_SYMBOL,SUNCON,,
10013,,,STOCK_SYMBOL,SUNCON,,
10068,,,STOCK_SYMBOL,MAG,,
10103,,,STOCK_SYMBOL,MAG,,
10123,,Bursa,COMPANY_NAME,BONIA,,
9999,91,Bursa,COMPANY_NAME,ASTRO MALAYSIA HOLDINGS,ASTRO,ASTRO MALAYSIA HOLDINGS BERHAD
10008,291,Bursa,COMPANY_NAME,ECO WORLD DEVELOPMENT GROUP,ECOWLD,ECO WORLD DEVELOPMENT GROUP BERHAD
10008,337,Bursa,COMPANY_NAME,ECO WORLD INTERNATIONAL,EWINT,ECO WORLD INTERNATIONAL BERHAD
10032,1004,Bursa,COMPANY_NAME,SOUTH MALAYSIA INDUSTRIES,SMI,SOUTH MALAYSIA INDUSTRIES BHD
10032,,,STOCK_SYMBOL,SMI,,
10102,868,Bursa,COMPANY_NAME,POH KONG HOLDINGS,POHKONG,POH KONG HOLDINGS BHD
10102,1103,Bursa,COMPANY_NAME,TOMEI CONSOLIDATED,TOMEI,TOMEI CONSOLIDATED BHD
10102,113,Bursa,COMPANY_NAME,BAHVEST RESOURCES,BAHVEST,BAHVEST RESOURCES BERHAD
10054,,,STOCK_SYMBOL,MAG,,
9991,1033,Bursa,COMPANY_NAME,SUNWAY CONSTRUCTION GROUP,SUNCON,SUNWAY CONSTRUCTION GROUP BERHAD
9991,,,STOCK_SYMBOL,SUNCON,,
10003,883,Bursa,COMPANY_NAME,PTT SYNERGY GROUP,PTT,PTT SYNERGY GROUP BERHAD
10016,681,Bursa,COMPANY_NAME,MGB,MGB,MGB BERHAD
10016,606,Bursa,COMPANY_NAME,LBS BINA GROUP,LBS,LBS BINA GROUP BHD
10019,128,Bursa,COMPANY_NAME,BINASAT COMMUNICATIONS,BINACOM,BINASAT COMMUNICATIONS BERHAD
10019,1082,Bursa,COMPANY_NAME,TENAGA NASIONAL,TENAGA,TENAGA NASIONAL BHD
10040,892,Bursa,COMPANY_NAME,RADIUM DEVELOPMENT,RADIUM,RADIUM DEVELOPMENT BERHAD
10042,727,Bursa,COMPANY_NAME,MASTER TEC GROUP,MTEC,MASTER TEC GROUP BERHAD
10047,727,Bursa,COMPANY_NAME,MASTER TEC GROUP,MTEC,MASTER TEC GROUP BERHAD
10060,1055,Bursa,COMPANY_NAME,T7 GLOBAL,T7GLOBAL,T7 GLOBAL BERHAD
10065,156,Bursa,COMPANY_NAME,BOUSTEAD HOLDINGS,BSTEAD,BOUSTEAD HOLDINGS BHD
10072,949,Bursa,COMPANY_NAME,SCGM,SCGM,SCGM BHD
10074,321,Bursa,COMPANY_NAME,EPICON,EPICON,EPICON BERHAD
10098,1107,Bursa,COMPANY_NAME,TOP GLOVE,TOPGLOV,TOP GLOVE CORPORATION BHD
10114,1203,Bursa,COMPANY_NAME,YINSON HOLDINGS,YINSON,YINSON HOLDINGS BHD
10118,33,Bursa,COMPANY_NAME,MALAYSIA AIRPORTS HOLDINGS,AIRPORT,MALAYSIA AIRPORTS HOLDINGS BHD
10124,1103,Bursa,COMPANY_NAME,TOMEI CONSOLIDATED,TOMEI,TOMEI CONSOLIDATED BHD
10030,,,STOCK_SYMBOL,MAG,,
10049,,,STOCK_SYMBOL,MAG,,
10090,,,STOCK_CODE,0153,,
