news_id,stock_symbol_id,exchange,entity_type,entity_name,stock_symbol,company_name
4615,332,Bursa,COMPANY_NAME,EURO HOLDINGS,EURO,EURO HOLDINGS BHD
4624,,Bursa,COMPANY_NAME,YTL,,
4626,768,Bursa,COMPANY_NAME,NPC RESOURCES,NPC,NPC RESOURCES BHD
4638,900,Bursa,COMPANY_NAME,REDTONE DIGITAL,REDTONE,REDTONE DIGITAL BERHAD
4643,211,Bursa,COMPANY_NAME,CLOUDPOINT TECHNOLOGY,CLOUDPT,CLOUDPOINT TECHNOLOGY BERHAD
4652,,,STOCK_SYMBOL,BAT,,
4679,420,Bursa,COMPANY_NAME,HARTALEGA HOLDINGS,HARTA,HARTALEGA HOLDINGS BHD
4682,965,Bursa,COMPANY_NAME,SEAL INCORPORATED,SEAL,SEAL INCORPORATED BHD
4699,694,Bursa,COMPANY_NAME,MISC,MISC,MISC BHD
4622,298,Bursa,COMPANY_NAME,EXCEL FORCE MSC,EFORCE,EXCEL FORCE MSC BHD
4718,,,COMPANY_NAME,AME REAL ESTATE INVESTMENT TRUST,,
4721,168,Bursa,COMPANY_NAME,CAPITAL A,CAPITALA,CAPITAL A BERHAD
4653,138,Bursa,COMPANY_NAME,BERJAYA LAND,BJLAND,BERJAYA LAND BHD
4743,,,STOCK_SYMBOL,PGB,,
4744,751,Bursa,COMPANY_NAME,NCT ALLIANCE,NCT,NCT ALLIANCE BERHAD
4752,233,Bursa,COMPANY_NAME,CTOS DIGITAL,CTOS,CTOS DIGITAL BERHAD
4675,420,Bursa,COMPANY_NAME,HARTALEGA HOLDINGS,HARTA,HARTALEGA HOLDINGS BHD
4696,318,Bursa,COMPANY_NAME,ENGTEX GROUP,ENGTEX,ENGTEX GROUP BHD
4696,610,Bursa,COMPANY_NAME,LEE SWEE KIAT GROUP,LEESK,LEE SWEE KIAT GROUP BHD
4696,542,Bursa,COMPANY_NAME,KAREX,KAREX,KAREX BERHAD
4696,1064,Bursa,COMPANY_NAME,TAS OFFSHORE,TAS,TAS OFFSHORE BERHAD
4720,1108,Bursa,COMPANY_NAME,TOPMIX,TOPMIX,TOPMIX BERHAD
4720,1108,Bursa,COMPANY_NAME,TOPMIX,TOPMIX,TOPMIX BERHAD
4735,1107,Bursa,COMPANY_NAME,TOP GLOVE,TOPGLOV,TOP GLOVE CORPORATION BHD
4608,,,COMPANY_NAME,ADVANCE INFORMATION MARKETING,,
4608,,,STOCK_SYMBOL,AIM,,
4636,14,Bursa,COMPANY_NAME,ADVANCECON HOLDINGS,ADVCON,ADVANCECON HOLDINGS BERHAD
4723,,,STOCK_SYMBOL,CLMT,,
4737,1206,Bursa,COMPANY_NAME,YNH PROPERTY,YNHPROP,YNH PROPERTY BHD
