news_id,stock_id,exchange,entity_type,entity_name,stock_symbol,company_name
32930,20,Bursa,COMPANY_NAME,AFFIN BANK,AFFIN,AFFIN BANK BERHAD
32935,141,Bursa,COMPANY_NAME,BM GREENTECH,BMGREEN,BM GREENTECH BERHAD
32780,,,STOCK_SYMBOL,MAG,,
32942,,Bursa,COMPANY_NAME,IOI,,
