news_id,stock_symbol_id,exchange,entity_type,entity_name,stock_symbol,company_name
55605,1061,Bursa,COMPANY_NAME,TALIWORKS,TALIWRK,TALIWORKS CORPORATION BHD
55604,158,Bursa,COMPANY_NAME,BTM RESOURCES,BTM,BTM RESOURCES BHD
55602,396,Bursa,COMPANY_NAME,GLOMAC,GLOMAC,GLOMAC BHD
55928,1148,Bursa,COMPANY_NAME,UUE HOLDINGS,UUE,UUE HOLDINGS BERHAD
55926,1160,Bursa,COMPANY_NAME,VESTLAND,VLB,VESTLAND BERHAD
55923,183,Bursa,COMPANY_NAME,CENGILD MEDICAL,CENGILD,CENGILD MEDICAL BERHAD
55919,440,Bursa,COMPANY_NAME,HIBISCUS PETROLEUM,HIBISCS,HIBISCUS PETROLEUM BHD
55916,1038,Bursa,COMPANY_NAME,SUNVIEW GROUP,SUNVIEW,SUNVIEW GROUP BERHAD
55906,440,Bursa,COMPANY_NAME,HIBISCUS PETROLEUM,HIBISCS,HIBISCUS PETROLEUM BHD
55902,1038,Bursa,COMPANY_NAME,SUNVIEW GROUP,SUNVIEW,SUNVIEW GROUP BERHAD
55905,440,Bursa,COMPANY_NAME,HIBISCUS PETROLEUM,HIBISCS,HIBISCUS PETROLEUM BHD
55900,440,Bursa,COMPANY_NAME,HIBISCUS PETROLEUM,HIBISCS,HIBISCUS PETROLEUM BHD
55898,1115,Bursa,COMPANY_NAME,TROPICANA,TROP,TROPICANA CORPORATION BERHAD
55894,164,Bursa,COMPANY_NAME,CABNET HOLDINGS,CABNET,CABNET HOLDINGS BERHAD
55886,795,Bursa,COMPANY_NAME,OSK HOLDINGS,OSK,OSK HOLDINGS BHD
55886,20,Bursa,COMPANY_NAME,AFFIN BANK,AFFIN,AFFIN BANK BERHAD
55876,396,Bursa,COMPANY_NAME,GLOMAC,GLOMAC,GLOMAC BHD
55842,,,STOCK_SYMBOL,MAA,,
55838,,,STOCK_SYMBOL,BHIC,,
55829,412,Bursa,COMPANY_NAME,GUH HOLDINGS,GUH,GUH HOLDINGS BHD
55824,249,Bursa,COMPANY_NAME,DESTINI,DESTINI,DESTINI BERHAD
55822,1169,Bursa,COMPANY_NAME,WASCO,WASCO,WASCO BERHAD
55816,387,Bursa,COMPANY_NAME,GENTING MALAYSIA,GENM,GENTING MALAYSIA BERHAD
55815,872,Bursa,COMPANY_NAME,PPB GROUP,PPB,PPB GROUP BHD
55815,1078,Bursa,COMPANY_NAME,TECHBOND GROUP,TECHBND,TECHBOND GROUP BERHAD
55814,872,Bursa,COMPANY_NAME,PPB GROUP,PPB,PPB GROUP BHD
55814,1078,Bursa,COMPANY_NAME,TECHBOND GROUP,TECHBND,TECHBOND GROUP BERHAD
55813,1114,Bursa,COMPANY_NAME,TRIVE PROPERTY GROUP,TRIVE,TRIVE PROPERTY GROUP BERHAD
55810,362,Bursa,COMPANY_NAME,FITTERS DIVERSIFIED,FITTERS,FITTERS DIVERSIFIED BHD
55808,412,Bursa,COMPANY_NAME,GUH HOLDINGS,GUH,GUH HOLDINGS BHD
55807,597,Bursa,COMPANY_NAME,KYM HOLDINGS,KYM,KYM HOLDINGS BHD
