news_id,stock_symbol_id,exchange,entity_type,entity_name,stock_symbol,company_name
23565,57,Bursa,COMPANY_NAME,ANEKA JARINGAN HOLDINGS,ANEKA,ANEKA JARINGAN HOLDINGS BERHAD
23575,86,Bursa,COMPANY_NAME,ASIA POLY HOLDINGS,ASIAPLY,ASIA POLY HOLDINGS BHD
23641,429,Bursa,COMPANY_NAME,HEXTAR CAPITAL,HEXCAP,HEXTAR CAPITAL BERHAD
23571,141,Bursa,COMPANY_NAME,BM GREENTECH,BMGREEN,BM GREENTECH BERHAD
23571,890,Bursa,COMPANY_NAME,QL RESOURCES,QL,QL RESOURCES BHD
23601,,,STOCK_SYMBOL,SAM,,
23637,162,Bursa,COMPANY_NAME,BWYS GROUP,BWYS,BWYS GROUP BERHAD
23697,957,Bursa,COMPANY_NAME,SCOMI ENERGY SERVICES,SCOMIES,SCOMI ENERGY SERVICES BHD
23666,552,Bursa,COMPANY_NAME,KEYFIELD INTERNATIONAL,KEYFIELD,KEYFIELD INTERNATIONAL BERHAD
23357,957,Bursa,COMPANY_NAME,SCOMI ENERGY SERVICES,SCOMIES,SCOMI ENERGY SERVICES BHD
23373,69,Bursa,COMPANY_NAME,APPASIA,APPASIA,APPASIA BERHAD
23561,91,Bursa,COMPANY_NAME,ASTRO MALAYSIA HOLDINGS,ASTRO,ASTRO MALAYSIA HOLDINGS BERHAD
23562,375,Bursa,COMPANY_NAME,G3 GLOBAL,G3,G3 GLOBAL BERHAD
23577,957,Bursa,COMPANY_NAME,SCOMI ENERGY SERVICES,SCOMIES,SCOMI ENERGY SERVICES BHD
23577,956,Bursa,COMPANY_NAME,SCOMI GROUP,SCOMI,SCOMI GROUP BHD
23587,943,Bursa,COMPANY_NAME,SARAWAK CABLE,SCABLE,SARAWAK CABLE BERHAD
23602,,,STOCK_SYMBOL,SAM,,
23647,989,Bursa,COMPANY_NAME,SIME DARBY PROPERTY,SIMEPROP,SIME DARBY PROPERTY BERHAD
23647,1082,Bursa,COMPANY_NAME,TENAGA NASIONAL,TENAGA,TENAGA NASIONAL BHD
23653,1043,Bursa,COMPANY_NAME,SUPERMAX,SUPERMX,SUPERMAX CORPORATION BHD
23653,337,Bursa,COMPANY_NAME,ECO WORLD INTERNATIONAL,EWINT,ECO WORLD INTERNATIONAL BERHAD
23668,429,Bursa,COMPANY_NAME,HEXTAR CAPITAL,HEXCAP,HEXTAR CAPITAL BERHAD
23682,233,Bursa,COMPANY_NAME,CTOS DIGITAL,CTOS,CTOS DIGITAL BERHAD
23698,33,Bursa,COMPANY_NAME,MALAYSIA AIRPORTS HOLDINGS,AIRPORT,MALAYSIA AIRPORTS HOLDINGS BHD
23703,333,Bursa,COMPANY_NAME,EUROSPAN HOLDINGS,EUROSP,EUROSPAN HOLDINGS BHD
23701,890,Bursa,COMPANY_NAME,QL RESOURCES,QL,QL RESOURCES BHD
23706,333,Bursa,COMPANY_NAME,EUROSPAN HOLDINGS,EUROSP,EUROSPAN HOLDINGS BHD
23718,572,Bursa,COMPANY_NAME,KUALA LUMPUR KEPONG,KLK,KUALA LUMPUR KEPONG BHD
23581,1051,Bursa,COMPANY_NAME,SHIN YANG GROUP,SYGROUP,SHIN YANG GROUP BERHAD
23615,1089,Bursa,COMPANY_NAME,THETA EDGE,THETA,THETA EDGE BERHAD
23620,162,Bursa,COMPANY_NAME,BWYS GROUP,BWYS,BWYS GROUP BERHAD
23627,,,STOCK_SYMBOL,SAM,,
23645,552,Bursa,COMPANY_NAME,KEYFIELD INTERNATIONAL,KEYFIELD,KEYFIELD INTERNATIONAL BERHAD
23657,552,Bursa,COMPANY_NAME,KEYFIELD INTERNATIONAL,KEYFIELD,KEYFIELD INTERNATIONAL BERHAD
