news_id,stock_id,exchange,entity_type,entity_name,stock_symbol,company_name
33847,962,Bursa,COMPANY_NAME,SELANGOR DREDGING,SDRED,SELANGOR DREDGING BHD
33872,,,STOCK_SYMBOL,KLCC,,
33852,973,Bursa,COMPANY_NAME,EVERSENDAI,SENDAI,EVERSENDAI CORPORATION BERHAD
