news_id,stock_symbol_id,exchange,entity_type,entity_name,stock_symbol,company_name
42581,895,Bursa,COMPANY_NAME,RANHILL UTILITIES,RANHILL,RANHILL UTILITIES BERHAD
42579,812,Bursa,COMPANY_NAME,PARAMOUNT,PARAMON,PARAMOUNT CORPORATION BHD
42578,508,Bursa,COMPANY_NAME,IOI PROPERTIES GROUP,IOIPG,IOI PROPERTIES GROUP BERHAD
42574,138,Bursa,COMPANY_NAME,BERJAYA,BJLAND,BERJAYA LAND BHD
42573,382,Bursa,COMPANY_NAME,GUAN CHONG,GCB,GUAN CHONG BHD
42572,973,Bursa,COMPANY_NAME,EVERSENDAI,SENDAI,EVERSENDAI CORPORATION BERHAD
42571,1025,Bursa,COMPANY_NAME,SOUTHERN SCORE BUILDERS,SSB8,SOUTHERN SCORE BUILDERS BERHAD
42570,,,STOCK_SYMBOL,MAYBANK,,
42927,,,STOCK_SYMBOL,MPI,,
42921,47,Bursa,COMPANY_NAME,AME ELITE CONSORTIUM,AME,AME ELITE CONSORTIUM BERHAD
42918,1073,Bursa,COMPANY_NAME,TDM,TDM,TDM BHD
42910,665,Bursa,COMPANY_NAME,MEDIA PRIMA,MEDIA,MEDIA PRIMA BHD
42883,388,Bursa,COMPANY_NAME,GENTING PLANTATIONS,GENP,GENTING PLANTATIONS BERHAD
42879,179,Bursa,COMPANY_NAME,CCK CONSOLIDATED HOLDINGS,CCK,CCK CONSOLIDATED HOLDINGS BHD
42879,,,STOCK_SYMBOL,CCK,,
42882,1082,Bursa,COMPANY_NAME,TENAGA NASIONAL,TENAGA,TENAGA NASIONAL BHD
42874,33,Bursa,COMPANY_NAME,MALAYSIA AIRPORTS HOLDINGS,AIRPORT,MALAYSIA AIRPORTS HOLDINGS BHD
42873,,,STOCK_SYMBOL,REIT,,
42870,66,Bursa,COMPANY_NAME,APEX EQUITY HOLDINGS,APEX,APEX EQUITY HOLDINGS BHD
42868,132,Bursa,COMPANY_NAME,BINTULU PORT HOLDINGS,BIPORT,BINTULU PORT HOLDINGS BHD
42865,119,Bursa,COMPANY_NAME,BINA DARULAMAN,BDB,BINA DARULAMAN BHD
42865,,,STOCK_SYMBOL,BDB,,
42867,20,Bursa,COMPANY_NAME,AFFIN BANK,AFFIN,AFFIN BANK BERHAD
42850,291,Bursa,COMPANY_NAME,ECO WORLD DEVELOPMENT GROUP,ECOWLD,ECO WORLD DEVELOPMENT GROUP BERHAD
42847,20,Bursa,COMPANY_NAME,AFFIN BANK,AFFIN,AFFIN BANK BERHAD
42842,168,Bursa,COMPANY_NAME,CAPITAL A,CAPITALA,CAPITAL A BERHAD
42836,549,Bursa,COMPANY_NAME,KERJAYA PROSPEK GROUP,KERJAYA,KERJAYA PROSPEK GROUP BERHAD
42835,849,Bursa,COMPANY_NAME,PHARMANIAGA,PHARMA,PHARMANIAGA BHD
42834,849,Bursa,COMPANY_NAME,PHARMANIAGA,PHARMA,PHARMANIAGA BHD
42824,720,Bursa,COMPANY_NAME,MALAYSIAN RESOURCES,MRCB,MALAYSIAN RESOURCES CORPORATION BERHAD
42824,,,STOCK_SYMBOL,MRCB,,
42822,1014,Bursa,COMPANY_NAME,SARAWAK OIL PALMS,SOP,SARAWAK OIL PALMS BHD
42822,,,STOCK_SYMBOL,SOP,,
42819,271,Bursa,COMPANY_NAME,DATASONIC GROUP,DSONIC,DATASONIC GROUP BERHAD
42804,,,STOCK_SYMBOL,FFB,,
42803,,,STOCK_SYMBOL,SEM,,
42805,203,Bursa,COMPANY_NAME,CIMB GROUP HOLDINGS,CIMB,CIMB GROUP HOLDINGS BERHAD
42801,,,COMPANY_NAME,BOUSTEAD HEAVY INDUSTRIES CORPORATION,,
42801,,,STOCK_SYMBOL,BHIC,,
42800,295,Bursa,COMPANY_NAME,UEM EDGENTA,EDGENTA,UEM EDGENTA BERHAD
42798,1095,Bursa,COMPANY_NAME,TIME DOTCOM,TIMECOM,TIME DOTCOM BHD
42793,,,STOCK_SYMBOL,KAB,,
42790,6,Bursa,COMPANY_NAME,AIRASIA X,AAX,AIRASIA X BERHAD
42789,679,Bursa,COMPANY_NAME,MALAYAN FLOUR MILLS,MFLOUR,MALAYAN FLOUR MILLS BHD
42787,,,STOCK_SYMBOL,AAX,,
42786,203,Bursa,COMPANY_NAME,CIMB GROUP HOLDINGS,CIMB,CIMB GROUP HOLDINGS BERHAD
42784,6,Bursa,COMPANY_NAME,AIRASIA X,AAX,AIRASIA X BERHAD
42784,,,STOCK_SYMBOL,AAX,,
42783,389,Bursa,COMPANY_NAME,GENTING,GENTING,GENTING BHD
42778,635,Bursa,COMPANY_NAME,MAGMA GROUP,MAGMA,MAGMA GROUP BERHAD
42799,,,STOCK_SYMBOL,SCIB,,
42773,271,Bursa,COMPANY_NAME,DATASONIC GROUP,DSONIC,DATASONIC GROUP BERHAD
42772,490,Bursa,COMPANY_NAME,IHH HEALTHCARE,IHH,IHH HEALTHCARE BERHAD
42769,1115,Bursa,COMPANY_NAME,TROPICANA,TROP,TROPICANA CORPORATION BERHAD
