news_id,stock_symbol_id,exchange,entity_type,entity_name,stock_symbol,company_name
56419,180,Bursa,COMPANY_NAME,CELCOMDIGI,CDB,CELCOMDIGI BERHAD
56419,1100,Bursa,COMPANY_NAME,TELEKOM MALAYSIA,TM,TELEKOM MALAYSIA BHD
56419,,,STOCK_SYMBOL,TM,,
56399,389,Bursa,COMPANY_NAME,GENTING,GENTING,GENTING BHD
56718,41,Bursa,COMPANY_NAME,ALLIANZ MALAYSIA,ALLIANZ,ALLIANZ MALAYSIA BHD
56716,763,Bursa,COMPANY_NAME,NOTION VTEC,NOTION,NOTION VTEC BHD
56712,26,Bursa,COMPANY_NAME,AGRICORE CS HOLDINGS,AGRICOR,AGRICORE CS HOLDINGS BERHAD
56713,26,Bursa,COMPANY_NAME,AGRICORE CS HOLDINGS,AGRICOR,AGRICORE CS HOLDINGS BERHAD
56707,377,Bursa,COMPANY_NAME,GAMUDA,GAMUDA,GAMUDA BHD
56688,33,Bursa,COMPANY_NAME,MALAYSIA AIRPORTS HOLDINGS,AIRPORT,MALAYSIA AIRPORTS HOLDINGS BHD
56683,291,Bursa,COMPANY_NAME,ECO WORLD DEVELOPMENT GROUP,ECOWLD,ECO WORLD DEVELOPMENT GROUP BERHAD
56681,26,Bursa,COMPANY_NAME,AGRICORE CS HOLDINGS,AGRICOR,AGRICORE CS HOLDINGS BERHAD
56680,33,Bursa,COMPANY_NAME,MALAYSIA AIRPORTS HOLDINGS,AIRPORT,MALAYSIA AIRPORTS HOLDINGS BHD
56676,1173,Bursa,COMPANY_NAME,WCT HOLDINGS,WCT,WCT HOLDINGS BERHAD
56675,389,Bursa,COMPANY_NAME,GENTING,GENTING,GENTING BHD
56673,952,Bursa,COMPANY_NAME,SCIENTEX,SCIENTX,SCIENTEX BERHAD
56668,58,Bursa,COMPANY_NAME,ANN JOO RESOURCES,ANNJOO,ANN JOO RESOURCES BHD
56668,1082,Bursa,COMPANY_NAME,TENAGA NASIONAL,TENAGA,TENAGA NASIONAL BHD
56669,765,Bursa,COMPANY_NAME,NOVA MSC,NOVAMSC,NOVA MSC BHD
56669,433,Bursa,COMPANY_NAME,HEXTAR RETAIL,HEXRTL,HEXTAR RETAIL BERHAD
56669,164,Bursa,COMPANY_NAME,CABNET HOLDINGS,CABNET,CABNET HOLDINGS BERHAD
56669,92,Bursa,COMPANY_NAME,ATA IMS,ATAIMS,ATA IMS BERHAD
56662,,,STOCK_CODE,0245,,
56657,58,Bursa,COMPANY_NAME,ANN JOO RESOURCES,ANNJOO,ANN JOO RESOURCES BHD
56663,160,Bursa,COMPANY_NAME,BURSA MALAYSIA,BURSA,BURSA MALAYSIA BHD
56655,497,Bursa,COMPANY_NAME,INFOMINA,INFOM,INFOMINA BERHAD
56652,33,Bursa,COMPANY_NAME,MALAYSIA AIRPORTS HOLDINGS,AIRPORT,MALAYSIA AIRPORTS HOLDINGS BHD
56648,10,Bursa,COMPANY_NAME,ALLIANCE BANK MALAYSIA,ABMB,ALLIANCE BANK MALAYSIA BERHAD
56642,33,Bursa,COMPANY_NAME,MALAYSIA AIRPORTS HOLDINGS,AIRPORT,MALAYSIA AIRPORTS HOLDINGS BHD
56635,437,Bursa,COMPANY_NAME,HIAP HUAT HOLDINGS,HHHCORP,HIAP HUAT HOLDINGS BHD
56627,744,Bursa,COMPANY_NAME,MYNEWS HOLDINGS,MYNEWS,MYNEWS HOLDINGS BERHAD
56623,1148,Bursa,COMPANY_NAME,UUE HOLDINGS,UUE,UUE HOLDINGS BERHAD
56617,855,Bursa,COMPANY_NAME,PJBUMI,PJBUMI,PJBUMI BHD
56614,744,Bursa,COMPANY_NAME,MYNEWS HOLDINGS,MYNEWS,MYNEWS HOLDINGS BERHAD
56613,775,Bursa,COMPANY_NAME,OCK GROUP,OCK,OCK GROUP BERHAD
56616,855,Bursa,COMPANY_NAME,PJBUMI,PJBUMI,PJBUMI BHD
56611,1148,Bursa,COMPANY_NAME,UUE HOLDINGS,UUE,UUE HOLDINGS BERHAD
56609,744,Bursa,COMPANY_NAME,MYNEWS HOLDINGS,MYNEWS,MYNEWS HOLDINGS BERHAD
56605,855,Bursa,COMPANY_NAME,PJBUMI,PJBUMI,PJBUMI BHD
56603,384,Bursa,COMPANY_NAME,GDB HOLDINGS,GDB,GDB HOLDINGS BERHAD
56599,384,Bursa,COMPANY_NAME,GDB HOLDINGS,GDB,GDB HOLDINGS BERHAD
56599,,,STOCK_SYMBOL,GDB,,
56601,478,Bursa,COMPANY_NAME,ICT ZONE ASIA,ICTZONE,ICT ZONE ASIA BERHAD
56602,,Bursa,COMPANY_NAME,IJM,,
56595,384,Bursa,COMPANY_NAME,GDB HOLDINGS,GDB,GDB HOLDINGS BERHAD
