news_id,stock_symbol_id,exchange,entity_type,entity_name,stock_symbol,company_name
64500,,,STOCK_SYMBOL,SUNCON,,
64495,649,Bursa,COMPANY_NAME,MATRIX CONCEPTS HOLDINGS,MATRIX,MATRIX CONCEPTS HOLDINGS BHD
64823,1018,Bursa,COMPANY_NAME,SP SETIA,SPSETIA,SP SETIA BHD
64815,723,Bursa,COMPANY_NAME,MSM MALAYSIA HOLDINGS,MSM,MSM MALAYSIA HOLDINGS BERHAD
64814,320,Bursa,COMPANY_NAME,EPB GROUP,EPB,EPB GROUP BERHAD
64812,1131,Bursa,COMPANY_NAME,UEM SUNRISE,UEMS,UEM SUNRISE BERHAD
64811,320,Bursa,COMPANY_NAME,EPB GROUP,EPB,EPB GROUP BERHAD
64809,386,Bursa,COMPANY_NAME,GENETEC TECHNOLOGY,GENETEC,GENETEC TECHNOLOGY BERHAD
64806,580,Bursa,COMPANY_NAME,KOSSAN RUBBER,KOSSAN,KOSSAN RUBBER INDUSTRIES BHD
64803,606,Bursa,COMPANY_NAME,LBS BINA GROUP,LBS,LBS BINA GROUP BHD
64800,76,Bursa,COMPANY_NAME,BUMI ARMADA,ARMADA,BUMI ARMADA BERHAD
64802,1082,Bursa,COMPANY_NAME,TENAGA NASIONAL,TENAGA,TENAGA NASIONAL BHD
64802,193,Bursa,COMPANY_NAME,COUNTRY HEIGHTS HOLDINGS,CHHB,COUNTRY HEIGHTS HOLDINGS BHD
64797,1018,Bursa,COMPANY_NAME,SP SETIA,SPSETIA,SP SETIA BHD
64790,1131,Bursa,COMPANY_NAME,UEM SUNRISE,UEMS,UEM SUNRISE BERHAD
64791,,,STOCK_CODE,0104,,
64788,320,Bursa,COMPANY_NAME,EPB GROUP,EPB,EPB GROUP BERHAD
64787,763,Bursa,COMPANY_NAME,NOTION VTEC,NOTION,NOTION VTEC BHD
64784,20,Bursa,COMPANY_NAME,AFFIN BANK,AFFIN,AFFIN BANK BERHAD
64782,20,Bursa,COMPANY_NAME,AFFIN BANK,AFFIN,AFFIN BANK BERHAD
64774,989,Bursa,COMPANY_NAME,SIME DARBY PROPERTY,SIMEPROP,SIME DARBY PROPERTY BERHAD
64770,,,STOCK_SYMBOL,MGRC,,
64766,739,Bursa,COMPANY_NAME,MUI PROPERTIES,MUIPROP,MUI PROPERTIES BHD
64766,914,Bursa,COMPANY_NAME,RHONE MA HOLDINGS,RHONEMA,RHONE MA HOLDINGS BERHAD
64766,520,Bursa,COMPANY_NAME,JASA KITA,JASKITA,JASA KITA BHD
64765,552,Bursa,COMPANY_NAME,KEYFIELD INTERNATIONAL,KEYFIELD,KEYFIELD INTERNATIONAL BERHAD
64763,989,Bursa,COMPANY_NAME,SIME DARBY PROPERTY,SIMEPROP,SIME DARBY PROPERTY BERHAD
64761,694,Bursa,COMPANY_NAME,MISC,MISC,MISC BHD
64758,989,Bursa,COMPANY_NAME,SIME DARBY PROPERTY,SIMEPROP,SIME DARBY PROPERTY BERHAD
64755,,,STOCK_SYMBOL,SDS,,
64750,552,Bursa,COMPANY_NAME,KEYFIELD INTERNATIONAL,KEYFIELD,KEYFIELD INTERNATIONAL BERHAD
64743,913,Bursa,COMPANY_NAME,RHB BANK,RHBBANK,RHB BANK BERHAD
64723,536,Bursa,COMPANY_NAME,JATI TINGGI GROUP,JTGROUP,JATI TINGGI GROUP BERHAD
64722,41,Bursa,COMPANY_NAME,ALLIANZ MALAYSIA,ALLIANZ,ALLIANZ MALAYSIA BHD
64717,461,Bursa,COMPANY_NAME,HSS ENGINEERS,HSSEB,HSS ENGINEERS BERHAD
64718,41,Bursa,COMPANY_NAME,ALLIANZ MALAYSIA,ALLIANZ,ALLIANZ MALAYSIA BHD
64715,440,Bursa,COMPANY_NAME,HIBISCUS PETROLEUM,HIBISCS,HIBISCUS PETROLEUM BHD
64713,809,Bursa,COMPANY_NAME,PANTECH GROUP HOLDINGS,PANTECH,PANTECH GROUP HOLDINGS BHD
64712,1100,Bursa,COMPANY_NAME,TELEKOM MALAYSIA,TM,TELEKOM MALAYSIA BHD
64710,913,Bursa,COMPANY_NAME,RHB BANK,RHBBANK,RHB BANK BERHAD
64709,1104,Bursa,COMPANY_NAME,TOMYPAK HOLDINGS,TOMYPAK,TOMYPAK HOLDINGS BHD
64706,536,Bursa,COMPANY_NAME,JATI TINGGI GROUP,JTGROUP,JATI TINGGI GROUP BERHAD
64702,1129,Bursa,COMPANY_NAME,UCHI TECHNOLOGIES,UCHITEC,UCHI TECHNOLOGIES BHD
64699,1023,Bursa,COMPANY_NAME,SPORTS TOTO,SPTOTO,SPORTS TOTO BERHAD
64697,,,STOCK_SYMBOL,TM,,
64693,,,COMPANY_NAME,KIP REAL ESTATE INVESTMENT TRUST,,
64691,1208,Bursa,COMPANY_NAME,YONG TAI,YONGTAI,YONG TAI BHD
64691,549,Bursa,COMPANY_NAME,KERJAYA PROSPEK GROUP,KERJAYA,KERJAYA PROSPEK GROUP BERHAD
64689,900,Bursa,COMPANY_NAME,REDTONE DIGITAL,REDTONE,REDTONE DIGITAL BERHAD
64689,462,Bursa,COMPANY_NAME,HEITECH PADU,HTPADU,HEITECH PADU BHD
64687,377,Bursa,COMPANY_NAME,GAMUDA,GAMUDA,GAMUDA BHD
64687,820,Bursa,COMPANY_NAME,PUBLIC BANK,PBBANK,PUBLIC BANK BHD
