news_id,stock_symbol_id,exchange,entity_type,entity_name,stock_symbol,company_name
19957,642,Bursa,COMPANY_NAME,MALTON,MALTON,MALTON BHD
19958,1206,Bursa,COMPANY_NAME,YNH PROPERTY,YNHPROP,YNH PROPERTY BHD
19971,,,COMPANY_NAME,BOUSTEAD HEAVY INDUSTRIES CORP,,
19971,,,STOCK_SYMBOL,BHIC,,
19971,156,Bursa,COMPANY_NAME,BOUSTEAD HOLDINGS,BSTEAD,BOUSTEAD HOLDINGS BHD
19983,365,Bursa,COMPANY_NAME,FLEXIDYNAMIC HOLDINGS,FLEXI,FLEXIDYNAMIC HOLDINGS BERHAD
20022,533,Bursa,COMPANY_NAME,JOHOR PLANTATIONS GROUP,JPG,JOHOR PLANTATIONS GROUP BERHAD
20035,402,Bursa,COMPANY_NAME,GO HUB CAPITAL,GOHUB,GO HUB CAPITAL BERHAD
20042,33,Bursa,COMPANY_NAME,MALAYSIA AIRPORTS HOLDINGS,AIRPORT,MALAYSIA AIRPORTS HOLDINGS BHD
20045,779,Bursa,COMPANY_NAME,OCEAN FRESH,OFB,OCEAN FRESH BERHAD
20058,116,Bursa,COMPANY_NAME,BERMAZ AUTO,BAUTO,BERMAZ AUTO BERHAD
20058,,,STOCK_SYMBOL,BAUTO,,
20061,779,Bursa,COMPANY_NAME,OCEAN FRESH,OFB,OCEAN FRESH BERHAD
20076,,,COMPANY_NAME,MALAYSIAN PACIFIC INDUSTRIES,,
20076,495,Bursa,COMPANY_NAME,INARI AMERTRON,INARI,INARI AMERTRON BERHAD
20076,1157,Bursa,COMPANY_NAME,VITROX,VITROX,VITROX CORPORATION BHD
20076,550,Bursa,COMPANY_NAME,KESM INDUSTRIES,KESM,KESM INDUSTRIES BHD
20076,409,Bursa,COMPANY_NAME,GREATECH TECHNOLOGY,GREATEC,GREATECH TECHNOLOGY BERHAD
20076,373,Bursa,COMPANY_NAME,FRONTKEN,FRONTKN,FRONTKEN CORPORATION BHD
20081,116,Bursa,COMPANY_NAME,BERMAZ AUTO,BAUTO,BERMAZ AUTO BERHAD
19783,,,STOCK_SYMBOL,CCB,,
19788,,,STOCK_SYMBOL,REIT,,
20006,,,STOCK_SYMBOL,CAP,,
20031,,,COMPANY_NAME,TIONG NAM LOGISTICS HOLDINGS,,
20041,1082,Bursa,COMPANY_NAME,TENAGA NASIONAL,TENAGA,TENAGA NASIONAL BHD
20099,533,Bursa,COMPANY_NAME,JOHOR PLANTATIONS GROUP,JPG,JOHOR PLANTATIONS GROUP BERHAD
19780,,,STOCK_SYMBOL,UMC,,
19772,793,Bursa,COMPANY_NAME,ORIENTAL HOLDINGS,ORIENT,ORIENTAL HOLDINGS BHD
19782,,,STOCK_SYMBOL,SUNCON,,
19959,33,Bursa,COMPANY_NAME,MALAYSIA AIRPORTS HOLDINGS,AIRPORT,MALAYSIA AIRPORTS HOLDINGS BHD
19969,510,Bursa,COMPANY_NAME,IQZAN HOLDING,IQZAN,IQZAN HOLDING BERHAD
19992,,,STOCK_SYMBOL,BHIC,,
19998,160,Bursa,COMPANY_NAME,BURSA MALAYSIA,BURSA,BURSA MALAYSIA BHD
20003,779,Bursa,COMPANY_NAME,OCEAN FRESH,OFB,OCEAN FRESH BERHAD
20012,779,Bursa,COMPANY_NAME,OCEAN FRESH,OFB,OCEAN FRESH BERHAD
20019,883,Bursa,COMPANY_NAME,PTT SYNERGY GROUP,PTT,PTT SYNERGY GROUP BERHAD
20017,,,STOCK_SYMBOL,EIB,,
20024,533,Bursa,COMPANY_NAME,JOHOR PLANTATIONS GROUP,JPG,JOHOR PLANTATIONS GROUP BERHAD
20029,533,Bursa,COMPANY_NAME,JOHOR PLANTATIONS GROUP,JPG,JOHOR PLANTATIONS GROUP BERHAD
20043,160,Bursa,COMPANY_NAME,BURSA MALAYSIA,BURSA,BURSA MALAYSIA BHD
20054,533,Bursa,COMPANY_NAME,JOHOR PLANTATIONS GROUP,JPG,JOHOR PLANTATIONS GROUP BERHAD
20051,829,Bursa,COMPANY_NAME,PETRA ENERGY,PENERGY,PETRA ENERGY BHD
20070,1010,Bursa,COMPANY_NAME,SNS NETWORK TECHNOLOGY,SNS,SNS NETWORK TECHNOLOGY BERHAD
20075,43,Bursa,COMPANY_NAME,ALPHA IVF GROUP,ALPHA,ALPHA IVF GROUP BERHAD
20078,1053,Bursa,COMPANY_NAME,SYNERGY HOUSE,SYNERGY,SYNERGY HOUSE BERHAD
20079,1060,Bursa,COMPANY_NAME,TALAM TRANSFORM,TALAMT,TALAM TRANSFORM BERHAD
20083,1000,Bursa,COMPANY_NAME,SOLARVEST HOLDINGS,SLVEST,SOLARVEST HOLDINGS BERHAD
19977,,,COMPANY_NAME,BOUSTEAD HEAVY INDUSTRIES CORP,,
20027,829,Bursa,COMPANY_NAME,PETRA ENERGY,PENERGY,PETRA ENERGY BHD
20025,302,Bursa,COMPANY_NAME,ECOSCIENCE INTERNATIONAL,EIB,ECOSCIENCE INTERNATIONAL BERHAD
20037,370,Bursa,COMPANY_NAME,FOUNDPAC GROUP,FPGROUP,FOUNDPAC GROUP BERHAD
20037,845,Bursa,COMPANY_NAME,PGF CAPITAL,PGF,PGF CAPITAL BERHAD
20037,469,Bursa,COMPANY_NAME,HWA TAI INDUSTRIES,HWATAI,HWA TAI INDUSTRIES BHD
20066,495,Bursa,COMPANY_NAME,INARI AMERTRON,INARI,INARI AMERTRON BERHAD
