news_id,stock_symbol_id,exchange,entity_type,entity_name,stock_symbol,company_name
22579,639,Bursa,COMPANY_NAME,MAH SING GROUP,MAHSING,MAH SING GROUP BHD
22584,1173,Bursa,COMPANY_NAME,WCT HOLDINGS,WCT,WCT HOLDINGS BERHAD
22584,,,STOCK_SYMBOL,REIT,,
22607,33,Bursa,COMPANY_NAME,MALAYSIA AIRPORTS HOLDINGS,AIRPORT,MALAYSIA AIRPORTS HOLDINGS BHD
22644,1173,Bursa,COMPANY_NAME,WCT HOLDINGS,WCT,WCT HOLDINGS BERHAD
22644,642,Bursa,COMPANY_NAME,MALTON,MALTON,MALTON BHD
22664,677,Bursa,COMPANY_NAME,MEGA FIRST,MFCB,MEGA FIRST CORPORATION BHD
22676,841,Bursa,COMPANY_NAME,PETRONAS DAGANGAN,PETDAG,PETRONAS DAGANGAN BHD
22681,1157,Bursa,COMPANY_NAME,VITROX,VITROX,VITROX CORPORATION BHD
22688,402,Bursa,COMPANY_NAME,GO HUB CAPITAL,GOHUB,GO HUB CAPITAL BERHAD
22694,1148,Bursa,COMPANY_NAME,UUE HOLDINGS,UUE,UUE HOLDINGS BERHAD
22694,402,Bursa,COMPANY_NAME,GO HUB CAPITAL,GOHUB,GO HUB CAPITAL BERHAD
22699,1152,Bursa,COMPANY_NAME,VELESTO ENERGY,VELESTO,VELESTO ENERGY BERHAD
22574,1205,Bursa,COMPANY_NAME,YLI HOLDINGS,YLI,YLI HOLDINGS BHD
22599,1130,Bursa,COMPANY_NAME,UCREST,UCREST,UCREST BERHAD
22604,639,Bursa,COMPANY_NAME,MAH SING GROUP,MAHSING,MAH SING GROUP BHD
22651,653,Bursa,COMPANY_NAME,MALAYAN BANKING,MAYBANK,MALAYAN BANKING BHD
22651,,,STOCK_SYMBOL,MAYBANK,,
22685,916,Bursa,COMPANY_NAME,RESERVOIR LINK ENERGY,RL,RESERVOIR LINK ENERGY BHD
22624,639,Bursa,COMPANY_NAME,MAH SING GROUP,MAHSING,MAH SING GROUP BHD
22660,1078,Bursa,COMPANY_NAME,TECHBOND GROUP,TECHBND,TECHBOND GROUP BERHAD
22660,1075,Bursa,COMPANY_NAME,TECHBASE INDUSTRIES,TECHBASE,TECHBASE INDUSTRIES BERHAD
22660,1173,Bursa,COMPANY_NAME,WCT HOLDINGS,WCT,WCT HOLDINGS BERHAD
22700,575,Bursa,COMPANY_NAME,KNM GROUP,KNM,KNM GROUP BHD
22394,,,STOCK_SYMBOL,TM,,
22576,748,Bursa,COMPANY_NAME,NAIM HOLDINGS,NAIM,NAIM HOLDINGS BHD
22587,,,STOCK_SYMBOL,REIT,,
22593,409,Bursa,COMPANY_NAME,GREATECH TECHNOLOGY,GREATEC,GREATECH TECHNOLOGY BERHAD
22603,33,Bursa,COMPANY_NAME,MALAYSIA AIRPORTS HOLDINGS,AIRPORT,MALAYSIA AIRPORTS HOLDINGS BHD
22606,,,STOCK_SYMBOL,MYEG,,
22605,639,Bursa,COMPANY_NAME,MAH SING GROUP,MAHSING,MAH SING GROUP BHD
22613,160,Bursa,COMPANY_NAME,BURSA MALAYSIA,BURSA,BURSA MALAYSIA BHD
22626,495,Bursa,COMPANY_NAME,INARI AMERTRON,INARI,INARI AMERTRON BERHAD
22629,203,Bursa,COMPANY_NAME,CIMB GROUP HOLDINGS,CIMB,CIMB GROUP HOLDINGS BERHAD
22682,572,Bursa,COMPANY_NAME,KUALA LUMPUR KEPONG,KLK,KUALA LUMPUR KEPONG BHD
22682,,,STOCK_SYMBOL,FFB,,
22687,402,Bursa,COMPANY_NAME,GO HUB CAPITAL,GOHUB,GO HUB CAPITAL BERHAD
22687,402,Bursa,COMPANY_NAME,GO HUB CAPITAL,GOHUB,GO HUB CAPITAL BERHAD
22705,424,Bursa,COMPANY_NAME,HE GROUP,HEGROUP,HE GROUP BERHAD
22573,884,Bursa,COMPANY_NAME,PUC,PUC,PUC BERHAD
