news_id,stock_symbol_id,exchange,entity_type,entity_name,stock_symbol,company_name
41652,234,Bursa,COMPANY_NAME,CUSCAPI,CUSCAPI,CUSCAPI BHD
41976,179,Bursa,COMPANY_NAME,CCK CONSOLIDATED HOLDINGS,CCK,CCK CONSOLIDATED HOLDINGS BHD
41975,409,Bursa,COMPANY_NAME,GREATECH TECHNOLOGY,GREATEC,GREATECH TECHNOLOGY BERHAD
41969,988,Bursa,COMPANY_NAME,SIME DARBY,SIME,SIME DARBY BHD
41966,820,Bursa,COMPANY_NAME,PUBLIC BANK,PBBANK,PUBLIC BANK BHD
41961,137,Bursa,COMPANY_NAME,BERJAYA FOOD,BJFOOD,BERJAYA FOOD BERHAD
41958,872,Bursa,COMPANY_NAME,PPB GROUP,PPB,PPB GROUP BHD
41958,,Bursa,COMPANY_NAME,KOTRA,,
41958,1082,Bursa,COMPANY_NAME,TENAGA NASIONAL,TENAGA,TENAGA NASIONAL BHD
41958,29,Bursa,COMPANY_NAME,APEX HEALTHCARE,AHEALTH,APEX HEALTHCARE BHD
41958,952,Bursa,COMPANY_NAME,SCIENTEX,SCIENTX,SCIENTEX BERHAD
41958,105,Bursa,COMPANY_NAME,AXIATA GROUP,AXIATA,AXIATA GROUP BERHAD
41953,1039,Bursa,COMPANY_NAME,SUNWAY,SUNWAY,SUNWAY BERHAD
41949,137,Bursa,COMPANY_NAME,BERJAYA FOOD,BJFOOD,BERJAYA FOOD BERHAD
41951,137,Bursa,COMPANY_NAME,BERJAYA FOOD,BJFOOD,BERJAYA FOOD BERHAD
41947,606,Bursa,COMPANY_NAME,LBS BINA GROUP,LBS,LBS BINA GROUP BHD
41945,,,STOCK_SYMBOL,MAG,,
41946,,,COMPANY_NAME,MALAYSIAN PACIFIC INDUSTRIES,,
41946,,,STOCK_SYMBOL,MPI,,
41942,444,Bursa,COMPANY_NAME,HONG LEONG,HLBANK,HONG LEONG BANK BHD
41922,353,Bursa,COMPANY_NAME,FGV HOLDINGS,FGV,FGV HOLDINGS BERHAD
41919,353,Bursa,COMPANY_NAME,FGV HOLDINGS,FGV,FGV HOLDINGS BERHAD
41918,723,Bursa,COMPANY_NAME,MSM MALAYSIA HOLDINGS,MSM,MSM MALAYSIA HOLDINGS BERHAD
41918,353,Bursa,COMPANY_NAME,FGV HOLDINGS,FGV,FGV HOLDINGS BERHAD
41921,373,Bursa,COMPANY_NAME,FRONTKEN,FRONTKN,FRONTKEN CORPORATION BHD
41920,654,Bursa,COMPANY_NAME,MAYBULK,MAYBULK,MAYBULK BERHAD
41920,101,Bursa,COMPANY_NAME,AVALAND,AVALAND,AVALAND BERHAD
41920,444,Bursa,COMPANY_NAME,HONG LEONG,HLBANK,HONG LEONG BANK BHD
41920,1186,Bursa,COMPANY_NAME,WTK HOLDINGS,WTK,WTK HOLDINGS BHD
41920,1091,Bursa,COMPANY_NAME,TH PLANTATIONS,THPLANT,TH PLANTATIONS BHD
41912,651,Bursa,COMPANY_NAME,MAXIS,MAXIS,MAXIS BERHAD
41910,988,Bursa,COMPANY_NAME,SIME DARBY,SIME,SIME DARBY BHD
41908,105,Bursa,COMPANY_NAME,AXIATA GROUP,AXIATA,AXIATA GROUP BERHAD
41897,1082,Bursa,COMPANY_NAME,TENAGA NASIONAL,TENAGA,TENAGA NASIONAL BHD
41896,763,Bursa,COMPANY_NAME,NOTION VTEC,NOTION,NOTION VTEC BHD
41891,105,Bursa,COMPANY_NAME,AXIATA GROUP,AXIATA,AXIATA GROUP BERHAD
41891,180,Bursa,COMPANY_NAME,CELCOMDIGI,CDB,CELCOMDIGI BERHAD
41890,105,Bursa,COMPANY_NAME,AXIATA GROUP,AXIATA,AXIATA GROUP BERHAD
41875,,Bursa,COMPANY_NAME,YTL,,
41875,1212,Bursa,COMPANY_NAME,YTL POWER INTERNATIONAL,YTLPOWR,YTL POWER INTERNATIONAL BHD
41873,105,Bursa,COMPANY_NAME,AXIATA GROUP,AXIATA,AXIATA GROUP BERHAD
41869,245,Bursa,COMPANY_NAME,DAYANG ENTERPRISE HOLDINGS,DAYANG,DAYANG ENTERPRISE HOLDINGS BHD
41867,626,Bursa,COMPANY_NAME,LTKM,LTKM,LTKM BHD
41865,,Bursa,COMPANY_NAME,YTL,,
41865,1212,Bursa,COMPANY_NAME,YTL POWER INTERNATIONAL,YTLPOWR,YTL POWER INTERNATIONAL BHD
41861,723,Bursa,COMPANY_NAME,MSM MALAYSIA HOLDINGS,MSM,MSM MALAYSIA HOLDINGS BERHAD
41858,831,Bursa,COMPANY_NAME,PENTAMASTER,PENTA,PENTAMASTER CORPORATION BHD
41852,880,Bursa,COMPANY_NAME,PINTARAS JAYA,PTARAS,PINTARAS JAYA BHD
41849,261,Bursa,COMPANY_NAME,DAGANG NEXCHANGE,DNEX,DAGANG NEXCHANGE BERHAD
41849,,,STOCK_SYMBOL,DNEX,,
41851,723,Bursa,COMPANY_NAME,MSM MALAYSIA HOLDINGS,MSM,MSM MALAYSIA HOLDINGS BERHAD
41853,1151,Bursa,COMPANY_NAME,VARIA,VARIA,VARIA BERHAD
41850,580,Bursa,COMPANY_NAME,KOSSAN RUBBER,KOSSAN,KOSSAN RUBBER INDUSTRIES BHD
41848,267,Bursa,COMPANY_NAME,DUOPHARMA BIOTECH,DPHARMA,DUOPHARMA BIOTECH BERHAD
41842,,,STOCK_SYMBOL,DNEX,,
41845,,Bursa,COMPANY_NAME,YTL,,
41845,1212,Bursa,COMPANY_NAME,YTL POWER INTERNATIONAL,YTLPOWR,YTL POWER INTERNATIONAL BHD
41844,1157,Bursa,COMPANY_NAME,VITROX,VITROX,VITROX CORPORATION BHD
41840,1212,Bursa,COMPANY_NAME,YTL POWER INTERNATIONAL,YTLPOWR,YTL POWER INTERNATIONAL BHD
41838,305,Bursa,COMPANY_NAME,EKOVEST,EKOVEST,EKOVEST BHD
41832,580,Bursa,COMPANY_NAME,KOSSAN RUBBER,KOSSAN,KOSSAN RUBBER INDUSTRIES BHD
