news_id,stock_symbol_id,exchange,entity_type,entity_name,stock_symbol,company_name
37088,515,Bursa,COMPANY_NAME,IVORY PROPERTIES GROUP,IVORY,IVORY PROPERTIES GROUP BERHAD
37088,625,Bursa,COMPANY_NAME,LEADER STEEL HOLDINGS,LSTEEL,LEADER STEEL HOLDINGS BHD
37088,387,Bursa,COMPANY_NAME,GENTING MALAYSIA,GENM,GENTING MALAYSIA BERHAD
37088,753,Bursa,COMPANY_NAME,NESTCON,NESTCON,NESTCON BERHAD
37088,429,Bursa,COMPANY_NAME,HEXTAR CAPITAL,HEXCAP,HEXTAR CAPITAL BERHAD
37088,820,Bursa,COMPANY_NAME,PUBLIC BANK,PBBANK,PUBLIC BANK BHD
37088,615,Bursa,COMPANY_NAME,LEONG HUP INTERNATIONAL,LHI,LEONG HUP INTERNATIONAL BERHAD
37088,192,Bursa,COMPANY_NAME,CHIN HIN GROUP PROPERTY,CHGP,CHIN HIN GROUP PROPERTY BERHAD
37397,537,Bursa,COMPANY_NAME,JAYA TIASA HOLDINGS,JTIASA,JAYA TIASA HOLDINGS BHD
37396,337,Bursa,COMPANY_NAME,ECO WORLD INTERNATIONAL,EWINT,ECO WORLD INTERNATIONAL BERHAD
37390,,,STOCK_SYMBOL,SUNCON,,
37392,890,Bursa,COMPANY_NAME,QL RESOURCES,QL,QL RESOURCES BHD
37383,192,Bursa,COMPANY_NAME,CHIN HIN GROUP PROPERTY,CHGP,CHIN HIN GROUP PROPERTY BERHAD
37383,,,STOCK_SYMBOL,CHGP,,
37384,387,Bursa,COMPANY_NAME,GENTING MALAYSIA,GENM,GENTING MALAYSIA BERHAD
37384,,,STOCK_SYMBOL,GENM,,
37364,896,Bursa,COMPANY_NAME,RAPID SYNERGY,RAPID,RAPID SYNERGY BHD
37364,1206,Bursa,COMPANY_NAME,YNH PROPERTY,YNHPROP,YNH PROPERTY BHD
37364,494,Bursa,COMPANY_NAME,IMASPRO,IMASPRO,IMASPRO CORPORATION BHD
37361,625,Bursa,COMPANY_NAME,LEADER STEEL HOLDINGS,LSTEEL,LEADER STEEL HOLDINGS BHD
37352,865,Bursa,COMPANY_NAME,PRESS METAL ALUMINIUM HOLDINGS,PMETAL,PRESS METAL ALUMINIUM HOLDINGS BERHAD
37352,823,Bursa,COMPANY_NAME,PETRONAS CHEMICALS GROUP,PCHEM,PETRONAS CHEMICALS GROUP BHD
37350,387,Bursa,COMPANY_NAME,GENTING MALAYSIA,GENM,GENTING MALAYSIA BERHAD
37350,389,Bursa,COMPANY_NAME,GENTING,GENTING,GENTING BHD
37343,896,Bursa,COMPANY_NAME,RAPID SYNERGY,RAPID,RAPID SYNERGY BHD
37326,382,Bursa,COMPANY_NAME,THONG GUAN,GCB,GUAN CHONG BHD
37317,594,Bursa,COMPANY_NAME,KUB MALAYSIA,KUB,KUB MALAYSIA BHD
37306,1131,Bursa,COMPANY_NAME,UEM SUNRISE,UEMS,UEM SUNRISE BERHAD
37090,,,STOCK_SYMBOL,TM,,
37292,494,Bursa,COMPANY_NAME,IMASPRO,IMASPRO,IMASPRO CORPORATION BHD
37291,387,Bursa,COMPANY_NAME,GENTING MALAYSIA,GENM,GENTING MALAYSIA BERHAD
37291,823,Bursa,COMPANY_NAME,PETRONAS CHEMICALS GROUP,PCHEM,PETRONAS CHEMICALS GROUP BHD
37291,389,Bursa,COMPANY_NAME,GENTING,GENTING,GENTING BHD
37291,865,Bursa,COMPANY_NAME,PRESS METAL ALUMINIUM HOLDINGS,PMETAL,PRESS METAL ALUMINIUM HOLDINGS BERHAD
37342,896,Bursa,COMPANY_NAME,RAPID SYNERGY,RAPID,RAPID SYNERGY BHD
37285,466,Bursa,COMPANY_NAME,HUME CEMENT,HUMEIND,HUME CEMENT INDUSTRIES BERHAD
37281,94,Bursa,COMPANY_NAME,ATLAN HOLDINGS,ATLAN,ATLAN HOLDINGS BHD
37276,1168,Bursa,COMPANY_NAME,WARISAN TC HOLDINGS,WARISAN,WARISAN TC HOLDINGS BHD
37272,145,Bursa,COMPANY_NAME,BORNEO OIL,BORNOIL,BORNEO OIL BHD
37270,334,Bursa,COMPANY_NAME,EVD,EVD,EVD BERHAD
37261,334,Bursa,COMPANY_NAME,EVD,EVD,EVD BERHAD
37259,977,Bursa,COMPANY_NAME,SERBA DINAMIK HOLDINGS,SERBADK,SERBA DINAMIK HOLDINGS BERHAD
