news_id,stock_symbol_id,exchange,entity_type,entity_name,stock_symbol,company_name
14481,66,Bursa,COMPANY_NAME,APEX EQUITY HOLDINGS,APEX,APEX EQUITY HOLDINGS BHD
14490,1065,Bursa,COMPANY_NAME,TASCO,TASCO,TASCO BERHAD
14673,592,Bursa,COMPANY_NAME,KTI LANDMARK,KTI,KTI LANDMARK BERHAD
14678,1010,Bursa,COMPANY_NAME,SNS NETWORK TECHNOLOGY,SNS,SNS NETWORK TECHNOLOGY BERHAD
14700,,,STOCK_CODE,0005,,
14706,,,STOCK_CODE,0023,,
14711,,,STOCK_SYMBOL,MKHOP,,
14711,697,Bursa,COMPANY_NAME,MKH,MKH,MKH BERHAD
14713,1029,Bursa,COMPANY_NAME,STRAITS ENERGY RESOURCES,STRAITS,STRAITS ENERGY RESOURCES BERHAD
14488,238,Bursa,COMPANY_NAME,CYBERJAYA EDUCATION GROUP,CYBERE,CYBERJAYA EDUCATION GROUP BERHAD
14679,168,Bursa,COMPANY_NAME,CAPITAL A,CAPITALA,CAPITAL A BERHAD
14686,248,Bursa,COMPANY_NAME,DELEUM,DELEUM,DELEUM BHD
14704,168,Bursa,COMPANY_NAME,CAPITAL A,CAPITALA,CAPITAL A BERHAD
