news_id,stock_id,exchange,entity_type,entity_name,stock_symbol,company_name
35645,547,Bursa,COMPANY_NAME,KENANGA INVESTMENT BANK,KENANGA,KENANGA INVESTMENT BANK BERHAD
35658,101,Bursa,COMPANY_NAME,AVALAND,AVALAND,AVALAND BERHAD
