news_id,stock_symbol_id,exchange,entity_type,entity_name,stock_symbol,company_name
5244,103,Bursa,COMPANY_NAME,AWANBIRU TECHNOLOGY,AWANTEC,AWANBIRU TECHNOLOGY BERHAD
5244,,Bursa,COMPANY_NAME,YTL,,
5244,1212,Bursa,COMPANY_NAME,YTL POWER INTERNATIONAL,YTLPOWR,YTL POWER INTERNATIONAL BHD
5244,254,Bursa,COMPANY_NAME,DIALOG GROUP,DIALOG,DIALOG GROUP BHD
5244,305,Bursa,COMPANY_NAME,EKOVEST,EKOVEST,EKOVEST BHD
5244,1184,Bursa,COMPANY_NAME,WESTPORTS HOLDINGS,WPRTS,WESTPORTS HOLDINGS BERHAD
5244,566,Bursa,COMPANY_NAME,KUMPULAN KITACON,KITACON,KUMPULAN KITACON BERHAD
5244,245,Bursa,COMPANY_NAME,DAYANG ENTERPRISE HOLDINGS,DAYANG,DAYANG ENTERPRISE HOLDINGS BHD
5244,582,Bursa,COMPANY_NAME,KPJ HEALTHCARE,KPJ,KPJ HEALTHCARE BHD
5244,384,Bursa,COMPANY_NAME,GDB HOLDINGS,GDB,GDB HOLDINGS BERHAD
5244,,Bursa,COMPANY_NAME,IREKA,,
5244,,,STOCK_SYMBOL,AWANTEC,,
5243,116,Bursa,COMPANY_NAME,BERMAZ AUTO,BAUTO,BERMAZ AUTO BERHAD
5242,76,Bursa,COMPANY_NAME,BUMI ARMADA,ARMADA,BUMI ARMADA BERHAD
5457,,Bursa,COMPANY_NAME,YTL,,
5457,1212,Bursa,COMPANY_NAME,YTL POWER INTERNATIONAL,YTLPOWR,YTL POWER INTERNATIONAL BHD
5457,254,Bursa,COMPANY_NAME,DIALOG GROUP,DIALOG,DIALOG GROUP BHD
5453,,Bursa,COMPANY_NAME,IREKA,,
5453,913,Bursa,COMPANY_NAME,RHB BANK,RHBBANK,RHB BANK BERHAD
5441,653,Bursa,COMPANY_NAME,MALAYAN BANKING,MAYBANK,MALAYAN BANKING BHD
5439,,,STOCK_SYMBOL,MAG,,
5424,881,Bursa,COMPANY_NAME,PERAK TRANSIT,PTRANS,PERAK TRANSIT BERHAD
5423,490,Bursa,COMPANY_NAME,IHH HEALTHCARE,IHH,IHH HEALTHCARE BERHAD
5420,610,Bursa,COMPANY_NAME,LEE SWEE KIAT GROUP,LEESK,LEE SWEE KIAT GROUP BHD
5420,1168,Bursa,COMPANY_NAME,WARISAN TC HOLDINGS,WARISAN,WARISAN TC HOLDINGS BHD
5420,318,Bursa,COMPANY_NAME,ENGTEX GROUP,ENGTEX,ENGTEX GROUP BHD
5418,697,Bursa,COMPANY_NAME,MKH,MKH,MKH BERHAD
5417,490,Bursa,COMPANY_NAME,IHH HEALTHCARE,IHH,IHH HEALTHCARE BERHAD
5412,,,STOCK_SYMBOL,MHB,,
5405,1137,Bursa,COMPANY_NAME,UMW HOLDINGS,UMW,UMW HOLDINGS BHD
5391,245,Bursa,COMPANY_NAME,DAYANG ENTERPRISE HOLDINGS,DAYANG,DAYANG ENTERPRISE HOLDINGS BHD
5390,807,Bursa,COMPANY_NAME,PANSAR,PANSAR,PANSAR BERHAD
5387,58,Bursa,COMPANY_NAME,ANN JOO RESOURCES,ANNJOO,ANN JOO RESOURCES BHD
5384,832,Bursa,COMPANY_NAME,PERDANA PETROLEUM,PERDANA,PERDANA PETROLEUM BERHAD
5383,857,Bursa,COMPANY_NAME,PLB ENGINEERING,PLB,PLB ENGINEERING BHD
5377,807,Bursa,COMPANY_NAME,PANSAR,PANSAR,PANSAR BERHAD
5378,1131,Bursa,COMPANY_NAME,UEM SUNRISE,UEMS,UEM SUNRISE BERHAD
5376,1137,Bursa,COMPANY_NAME,UMW HOLDINGS,UMW,UMW HOLDINGS BHD
5375,419,Bursa,COMPANY_NAME,HARN LEN,HARNLEN,HARN LEN CORPORATION BHD
5372,1131,Bursa,COMPANY_NAME,UEM SUNRISE,UEMS,UEM SUNRISE BERHAD
5365,490,Bursa,COMPANY_NAME,IHH HEALTHCARE,IHH,IHH HEALTHCARE BERHAD
5365,1137,Bursa,COMPANY_NAME,UMW HOLDINGS,UMW,UMW HOLDINGS BHD
5365,988,Bursa,COMPANY_NAME,SIME DARBY,SIME,SIME DARBY BHD
5365,245,Bursa,COMPANY_NAME,DAYANG ENTERPRISE HOLDINGS,DAYANG,DAYANG ENTERPRISE HOLDINGS BHD
5365,807,Bursa,COMPANY_NAME,PANSAR,PANSAR,PANSAR BERHAD
5365,58,Bursa,COMPANY_NAME,ANN JOO RESOURCES,ANNJOO,ANN JOO RESOURCES BHD
5365,318,Bursa,COMPANY_NAME,ENGTEX GROUP,ENGTEX,ENGTEX GROUP BHD
5365,832,Bursa,COMPANY_NAME,PERDANA PETROLEUM,PERDANA,PERDANA PETROLEUM BERHAD
5365,857,Bursa,COMPANY_NAME,PLB ENGINEERING,PLB,PLB ENGINEERING BHD
5365,1131,Bursa,COMPANY_NAME,UEM SUNRISE,UEMS,UEM SUNRISE BERHAD
