news_id,stock_symbol_id,exchange,entity_type,entity_name,stock_symbol,company_name
11760,639,Bursa,COMPANY_NAME,MAH SING GROUP,MAHSING,MAH SING GROUP BHD
11788,508,Bursa,COMPANY_NAME,IOI PROPERTIES GROUP,IOIPG,IOI PROPERTIES GROUP BERHAD
11788,,,STOCK_SYMBOL,IOIPG,,
11807,1152,Bursa,COMPANY_NAME,VELESTO ENERGY,VELESTO,VELESTO ENERGY BERHAD
11617,,,STOCK_SYMBOL,PETDAG,,
11753,414,Bursa,COMPANY_NAME,HAILY GROUP,HAILY,HAILY GROUP BERHAD
11758,1073,Bursa,COMPANY_NAME,TDM,TDM,TDM BHD
11767,552,Bursa,COMPANY_NAME,KEYFIELD INTERNATIONAL,KEYFIELD,KEYFIELD INTERNATIONAL BERHAD
11765,639,Bursa,COMPANY_NAME,MAH SING GROUP,MAHSING,MAH SING GROUP BHD
11772,552,Bursa,COMPANY_NAME,KEYFIELD INTERNATIONAL,KEYFIELD,KEYFIELD INTERNATIONAL BERHAD
11778,352,Bursa,COMPANY_NAME,FARM FRESH,FFB,FARM FRESH BERHAD
11784,1152,Bursa,COMPANY_NAME,VELESTO ENERGY,VELESTO,VELESTO ENERGY BERHAD
11795,706,Bursa,COMPANY_NAME,MMM GROUP,MMM,MMM GROUP BERHAD
11795,,,STOCK_CODE,0159,,
11805,589,Bursa,COMPANY_NAME,KSL HOLDINGS,KSL,KSL HOLDINGS BHD
11805,771,Bursa,COMPANY_NAME,NTPM HOLDINGS,NTPM,NTPM HOLDINGS BHD
11805,227,Bursa,COMPANY_NAME,CRESCENDO,CRESNDO,CRESCENDO CORPORATION BHD
11805,469,Bursa,COMPANY_NAME,HWA TAI INDUSTRIES,HWATAI,HWA TAI INDUSTRIES BHD
11808,105,Bursa,COMPANY_NAME,AXIATA GROUP,AXIATA,AXIATA GROUP BERHAD
11810,227,Bursa,COMPANY_NAME,CRESCENDO,CRESNDO,CRESCENDO CORPORATION BHD
11819,371,Bursa,COMPANY_NAME,FARM PRICE HOLDINGS,FPHB,FARM PRICE HOLDINGS BERHAD
11823,371,Bursa,COMPANY_NAME,FARM PRICE HOLDINGS,FPHB,FARM PRICE HOLDINGS BERHAD
11825,371,Bursa,COMPANY_NAME,FARM PRICE HOLDINGS,FPHB,FARM PRICE HOLDINGS BERHAD
11840,865,Bursa,COMPANY_NAME,PRESS METAL ALUMINIUM HOLDINGS,PMETAL,PRESS METAL ALUMINIUM HOLDINGS BERHAD
11851,888,Bursa,COMPANY_NAME,POWERWELL HOLDINGS,PWRWELL,POWERWELL HOLDINGS BERHAD
11764,702,Bursa,COMPANY_NAME,MMAG HOLDINGS,MMAG,MMAG HOLDINGS BERHAD
11771,295,Bursa,COMPANY_NAME,UEM EDGENTA,EDGENTA,UEM EDGENTA BERHAD
11787,197,Bursa,COMPANY_NAME,CHIN HIN GROUP,CHINHIN,CHIN HIN GROUP BERHAD
11787,192,Bursa,COMPANY_NAME,CHIN HIN GROUP PROPERTY,CHGP,CHIN HIN GROUP PROPERTY BERHAD
11787,,,STOCK_SYMBOL,CHGP,,
11816,440,Bursa,COMPANY_NAME,HIBISCUS PETROLEUM,HIBISCS,HIBISCUS PETROLEUM BHD
11850,105,Bursa,COMPANY_NAME,AXIATA GROUP,AXIATA,AXIATA GROUP BERHAD
11600,649,Bursa,COMPANY_NAME,MATRIX CONCEPTS HOLDINGS,MATRIX,MATRIX CONCEPTS HOLDINGS BHD
11749,346,Bursa,COMPANY_NAME,FAST ENERGY HOLDINGS,FAST,FAST ENERGY HOLDINGS BERHAD
11749,1163,Bursa,COMPANY_NAME,VSOLAR GROUP,VSOLAR,VSOLAR GROUP BERHAD
11761,1073,Bursa,COMPANY_NAME,TDM,TDM,TDM BHD
11806,547,Bursa,COMPANY_NAME,KENANGA INVESTMENT BANK,KENANGA,KENANGA INVESTMENT BANK BERHAD
11806,132,Bursa,COMPANY_NAME,BINTULU PORT HOLDINGS,BIPORT,BINTULU PORT HOLDINGS BHD
11853,,,STOCK_CODE,1619,,
11855,20,Bursa,COMPANY_NAME,AFFIN BANK,AFFIN,AFFIN BANK BERHAD
