news_id,stock_symbol_id,exchange,entity_type,entity_name,stock_symbol,company_name
56229,137,Bursa,COMPANY_NAME,BERJAYA FOOD,BJFOOD,BERJAYA FOOD BERHAD
56222,653,Bursa,COMPANY_NAME,MALAYAN BANKING,MAYBANK,MALAYAN BANKING BHD
56222,820,Bursa,COMPANY_NAME,PUBLIC BANK,PBBANK,PUBLIC BANK BHD
56213,1078,Bursa,COMPANY_NAME,TECHBOND GROUP,TECHBND,TECHBOND GROUP BERHAD
56213,872,Bursa,COMPANY_NAME,PPB GROUP,PPB,PPB GROUP BHD
56209,533,Bursa,COMPANY_NAME,JOHOR PLANTATIONS GROUP,JPG,JOHOR PLANTATIONS GROUP BERHAD
56209,,,STOCK_SYMBOL,JPG,,
56202,795,Bursa,COMPANY_NAME,OSK HOLDINGS,OSK,OSK HOLDINGS BHD
56202,989,Bursa,COMPANY_NAME,SIME DARBY PROPERTY,SIMEPROP,SIME DARBY PROPERTY BERHAD
56202,1039,Bursa,COMPANY_NAME,SUNWAY,SUNWAY,SUNWAY BERHAD
56194,138,Bursa,COMPANY_NAME,BERJAYA,BJLAND,BERJAYA LAND BHD
56186,101,Bursa,COMPANY_NAME,AVALAND,AVALAND,AVALAND BERHAD
56181,,,STOCK_SYMBOL,REIT,,
56184,1107,Bursa,COMPANY_NAME,TOP GLOVE,TOPGLOV,TOP GLOVE CORPORATION BHD
56196,,,STOCK_SYMBOL,MAYBANK,,
56173,763,Bursa,COMPANY_NAME,NOTION VTEC,NOTION,NOTION VTEC BHD
56168,138,Bursa,COMPANY_NAME,BERJAYA,BJLAND,BERJAYA LAND BHD
56166,1078,Bursa,COMPANY_NAME,TECHBOND GROUP,TECHBND,TECHBOND GROUP BERHAD
56163,92,Bursa,COMPANY_NAME,ATA IMS,ATAIMS,ATA IMS BERHAD
56159,141,Bursa,COMPANY_NAME,BM GREENTECH,BMGREEN,BM GREENTECH BERHAD
56154,162,Bursa,COMPANY_NAME,BWYS GROUP,BWYS,BWYS GROUP BERHAD
56154,162,Bursa,COMPANY_NAME,BWYS GROUP,BWYS,BWYS GROUP BERHAD
56149,763,Bursa,COMPANY_NAME,NOTION VTEC,NOTION,NOTION VTEC BHD
56150,156,Bursa,COMPANY_NAME,BOUSTEAD HOLDINGS,BSTEAD,BOUSTEAD HOLDINGS BHD
56145,162,Bursa,COMPANY_NAME,BWYS GROUP,BWYS,BWYS GROUP BERHAD
56139,533,Bursa,COMPANY_NAME,JOHOR PLANTATIONS GROUP,JPG,JOHOR PLANTATIONS GROUP BERHAD
56139,,,STOCK_SYMBOL,JPG,,
56142,,Bursa,COMPANY_NAME,IOI,,
56132,812,Bursa,COMPANY_NAME,PARAMOUNT,PARAMON,PARAMOUNT CORPORATION BHD
56135,162,Bursa,COMPANY_NAME,BWYS GROUP,BWYS,BWYS GROUP BERHAD
56128,33,Bursa,COMPANY_NAME,MALAYSIA AIRPORTS HOLDINGS,AIRPORT,MALAYSIA AIRPORTS HOLDINGS BHD
56125,33,Bursa,COMPANY_NAME,MALAYSIA AIRPORTS HOLDINGS,AIRPORT,MALAYSIA AIRPORTS HOLDINGS BHD
56122,141,Bursa,COMPANY_NAME,BM GREENTECH,BMGREEN,BM GREENTECH BERHAD
56121,977,Bursa,COMPANY_NAME,SERBA DINAMIK HOLDINGS,SERBADK,SERBA DINAMIK HOLDINGS BERHAD
56127,33,Bursa,COMPANY_NAME,MALAYSIA AIRPORTS HOLDINGS,AIRPORT,MALAYSIA AIRPORTS HOLDINGS BHD
56108,753,Bursa,COMPANY_NAME,NESTCON,NESTCON,NESTCON BERHAD
56106,861,Bursa,COMPANY_NAME,PLYTEC HOLDING,PLYTEC,PLYTEC HOLDING BERHAD
56104,868,Bursa,COMPANY_NAME,POH KONG HOLDINGS,POHKONG,POH KONG HOLDINGS BHD
56102,1100,Bursa,COMPANY_NAME,TELEKOM MALAYSIA,TM,TELEKOM MALAYSIA BHD
56102,,,STOCK_SYMBOL,TM,,
56161,1208,Bursa,COMPANY_NAME,YONG TAI,YONGTAI,YONG TAI BHD
56097,649,Bursa,COMPANY_NAME,MATRIX CONCEPTS HOLDINGS,MATRIX,MATRIX CONCEPTS HOLDINGS BHD
56096,,,STOCK_SYMBOL,TM,,
56101,1100,Bursa,COMPANY_NAME,TELEKOM MALAYSIA,TM,TELEKOM MALAYSIA BHD
56101,,,STOCK_SYMBOL,TM,,
56088,763,Bursa,COMPANY_NAME,NOTION VTEC,NOTION,NOTION VTEC BHD
56095,1038,Bursa,COMPANY_NAME,SUNVIEW GROUP,SUNVIEW,SUNVIEW GROUP BERHAD
56087,1100,Bursa,COMPANY_NAME,TELEKOM MALAYSIA,TM,TELEKOM MALAYSIA BHD
56086,,,STOCK_SYMBOL,KLK,,
56084,738,Bursa,COMPANY_NAME,MALAYAN UNITED,MUIIND,MALAYAN UNITED INDUSTRIES BHD
56082,1131,Bursa,COMPANY_NAME,UEM SUNRISE,UEMS,UEM SUNRISE BERHAD
56082,572,Bursa,COMPANY_NAME,KUALA LUMPUR KEPONG,KLK,KUALA LUMPUR KEPONG BHD
56081,26,Bursa,COMPANY_NAME,AGRICORE CS HOLDINGS,AGRICOR,AGRICORE CS HOLDINGS BERHAD
56080,606,Bursa,COMPANY_NAME,LBS BINA GROUP,LBS,LBS BINA GROUP BHD
56078,160,Bursa,COMPANY_NAME,BURSA MALAYSIA,BURSA,BURSA MALAYSIA BHD
56077,160,Bursa,COMPANY_NAME,BURSA MALAYSIA,BURSA,BURSA MALAYSIA BHD
