title,url,created_at,updated_at,published_date,summary,content,category,author,thumbnail_url,image_url,publisher_id,publisher_name,publisher_url
Genting Malaysia denies involvement in talks for Forest City casino,https://www.klsescreener.com/v2/news/view/1316089,2024-04-27 18:02:09,2024-04-29 12:49:11,2024-04-27 17:46:32,"Genting Malaysia Bhd has dismissed reports linking the group and its deputy chairman and chief executive Tan Sri Lim Kok Thay to supposed discussions relating to the opening of a second casino for Malaysia in Forest City, Johor, to revive the US$100 billion (RM477.60 billion) development.","<div class=newsTextDataWrapInner><p>KUALA LUMPUR (April 27): Genting Malaysia Bhd has dismissed reports linking the group and its deputy chairman and chief executive Tan Sri Lim Kok Thay to supposed discussions relating to the opening of a second casino for Malaysia in Forest City, Johor, to revive the US$100 billion (RM477.60 billion) development.</p></div>

<div class=newsTextDataWrapInner><p>""Genting Malaysia&nbsp;wishes to state that neither the company nor Lim was involved in any such discussions or meetings, and the claims made were untrue,"" it said in a statement on Saturday, after th",,,https://assets.theedgemarkets.com/Genting-Malaysia_20230427094110_www.gentingmalaysia.com__6.jpg,https://assets.theedgemarkets.com/Genting-Malaysia_20230427094110_www.gentingmalaysia.com__6.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
"Territorial Sea Act 2012 still valid, including in Terengganu, says PMO",https://www.klsescreener.com/v2/news/view/1316077,2024-04-27 17:31:58,2024-04-29 12:04:49,2024-04-27 17:27:20,"The Territorial Sea Act 2012 (Act 750) remains valid and applicable throughout Malaysia, including in Terengganu, unless declared otherwise by the court, says the Prime Minister’s Office, despite the Terengganu State Legislative Assembly's decision to reject its use.","<div class=newsTextDataWrapInner><p>KUALA LUMPUR (April 27): The Territorial Sea Act 2012 (Act 750) remains valid and applicable throughout Malaysia, including in Terengganu, unless declared otherwise by the court, says the Prime Minister’s Office,&nbsp;despite the Terengganu State Legislative Assembly's decision to reject its use.</p></div>

<div class=newsTextDataWrapInner><p>In a statement on Saturday, the PMO asserted that it is the federal government's position that Act 750&nbsp;was enacted and passed by Parliament lawfully under the Federal Constitution.</p></div>

<div class=newsTex",Edge,,https://assets.theedgemarkets.com/20230403_BLD_PRIME MINISTER OFFICE_1_LYY _20240108173039_theedgemalaysia_0.jpg,https://assets.theedgemarkets.com/20230403_BLD_PRIME MINISTER OFFICE_1_LYY _20240108173039_theedgemalaysia_0.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
"Govt serious about resolving palm oil industry issues, says Johari Ghani",https://www.klsescreener.com/v2/news/view/1316075,2024-04-27 17:31:57,2024-04-29 11:50:12,2024-04-27 17:16:14,"The Malaysian government is serious about resolving issues surrounding the palm oil industry in the country, said Plantation and Commodities Minister Datuk Seri Johari Abdul Ghani.","<div class=newsTextDataWrapInner><p>BINTULU (April 27): The Malaysian government is serious about resolving issues surrounding the palm oil industry in the country, said Plantation&nbsp;and Commodities Minister Datuk Seri&nbsp;Johari&nbsp;Abdul&nbsp;Ghani.</p></div>

<div class=newsTextDataWrapInner><p>The issues, particularly environmental and social issues, could affect the country's RM102 billion export potential when it produces between 18.5 tonnes and 18.6 tonnes of crude palm oil.</p></div>

<div class=newsTextDataWrapInner><p>This would go back to both the federal and state governme",Edge,,https://assets.theedgemarkets.com/20240305_PEO_POC2024_DSC_5522_LYY_20240427171512_theedgemalaysia.jpg,https://assets.theedgemarkets.com/20240305_PEO_POC2024_DSC_5522_LYY_20240427171512_theedgemalaysia.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
Three semiconductor firms keen to invest US$100m in Penang,https://www.klsescreener.com/v2/news/view/1316069,2024-04-27 17:16:55,2024-04-29 11:34:47,2024-04-27 17:06:33,"Three new semiconductor companies are keen to invest in Penang with total investments of US$100 million (RM477 million), said Chief Minister Chow Kon Yeow.","<div class=newsTextDataWrapInner><p>GEORGE TOWN (April 27): Three new semiconductor companies are keen to invest in Penang with&nbsp;total investments of US$100 million (RM477&nbsp;million), said Chief Minister Chow Kon Yeow.</p></div>

<div class=newsTextDataWrapInner><p>He said the&nbsp;three companies are China Wafer Level CSP Co (WLCSP), Ningbo SJ Electronics Co (SJE), and Wuxi AMTE Inc (AMTE).</p></div>

<div class=newsTextDataWrapInner><p>Chow said the US$100 million investment,&nbsp;according to Blue Chip Venture Capital (BCVC)&nbsp;which played a pivotal role in attracting these st",Edge,,https://assets.theedgemarkets.com/20230901_PEO_CHOW KON YEOW_CHIEF MINISTER OF PENANG_DSC_2659_LYY_20240427170550_theedgemalaysia.jpg,https://assets.theedgemarkets.com/20230901_PEO_CHOW KON YEOW_CHIEF MINISTER OF PENANG_DSC_2659_LYY_20240427170550_theedgemalaysia.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
"Mahathir's sons, Mirzan and Mokhzani, deny being under MACC probe",https://www.klsescreener.com/v2/news/view/1316065,2024-04-27 17:05:56,2024-04-29 10:49:36,2024-04-27 16:51:14,"Tan Sri Mokhzani Mahathir and his brother Mirzan Mahathir, who have been asked to declare their assets by the Malaysian Anti-Corruption Commission (MACC), have both denied being investigated by the agency.","<div class=newsTextDataWrapInner><p>KUALA LUMPUR (April 27): Tan Sri Mokhzani Mahathir and his brother Mirzan Mahathir, who have been asked to declare their assets by the Malaysian Anti-Corruption Commission (MACC), have both denied being investigated by the agency.</p></div>

<div class=newsTextDataWrapInner><p>They said the notice handed out to each of them was issued as a ""son of a person suspected to have committed an offence under Section 23 of the MACC Act 2009"", which is related to the abuse of power by a member of a public or government body to benefit himself, his relatives or assoc",新闻,,https://assets.theedgemarkets.com/Mirzan left and Mokhzani_20240427163919_theedgemalaysia.jpg,https://assets.theedgemarkets.com/Mirzan left and Mokhzani_20240427163919_theedgemalaysia.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
"Govt not suspending service of Fennec and HOM helicopters, says minister",https://www.klsescreener.com/v2/news/view/1316057,2024-04-27 16:02:02,2024-04-29 10:34:47,2024-04-27 15:53:53,Defence Minister Datuk Seri Mohamed Khaled Nordin said the government had no plans to temporarily suspend the service of Fennec and HOM helicopters.,"<div class=newsTextDataWrapInner><p>KUALA TERENGGANU (April 27): Defence Minister Datuk Seri Mohamed Khaled Nordin said the government had no plans to temporarily suspend the service of&nbsp;Fennec and HOM helicopters.</p></div>

<div class=newsTextDataWrapInner><p>""So far, it's not in that direction (temporary suspension),"" he told reporters after completing the handover of ‘Rumah Kasih Ihsan’&nbsp;at Kampung Dusun Tembakau in Manir, near here, on Saturday.</p></div>

<div class=newsTextDataWrapInner><p>Mohamed Khaled said this when asked if there is a need to suspend the service&nbsp;of ",新闻,,https://assets.theedgemarkets.com/20240404_PEO_LTAT 5 DIVIDEND_ZHD-1396_20240427155248_theedgemalaysia.jpg,https://assets.theedgemarkets.com/20240404_PEO_LTAT 5 DIVIDEND_ZHD-1396_20240427155248_theedgemalaysia.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
Ageing oil palm trees: MPOA calls for govt incentives to speed up replanting,https://www.klsescreener.com/v2/news/view/1316053,2024-04-27 15:05:47,2024-04-29 10:19:39,2024-04-27 14:58:46,"The Malaysian Palm Oil Association (MPOA) said there is an urgent need to accelerate replanting to address the issue of ageing oil palm trees, and urges the government to provide replanting tax incentives to support such efforts.","<div class=newsTextDataWrapInner><p>KUALA LUMPUR (April 27): The Malaysian Palm Oil Association (MPOA) said&nbsp;there is an urgent need to accelerate replanting to address the issue of ageing oil palm trees, and urges the government to provide replanting tax incentives to support such efforts.</p></div>

<div class=newsTextDataWrapInner><p>It is calling on the government to include oil palm replanting under the existing reinvestment allowance scheme, and to allow full utilisation of the reinvestment allowance against the plantation company's statutory income to address the financial barrier",,,https://assets.theedgemarkets.com/malaysian-palm-oil-association-MPOA_20240427145658_mpoa.org_.my_.jpg,https://assets.theedgemarkets.com/malaysian-palm-oil-association-MPOA_20240427145658_mpoa.org_.my_.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
Court told MACC never asked Najib if he knew who owned shell company that transferred US$30 mil to his account,https://www.klsescreener.com/v2/news/view/1316049,2024-04-27 14:48:44,2024-04-29 10:04:56,2024-04-27 14:41:58,"Former prime minister Datuk Seri Najib Razak was never confronted by the Malaysian Anti-Corruption Commission (MACC) on whether Blackstone Asia Real Estate Partners — which received millions from 1Malaysia Development Bhd (1MDB) and transferred it to his private banking account — was controlled or owned by fugitive Eric Tan Kim Loong, an alleged associate of Low Taek Jho or Jho Low.","<div class=newsTextDataWrapInner><p>KUALA LUMPUR (April 27):&nbsp;Former prime minister Datuk Seri Najib Razak was never confronted by the Malaysian Anti-Corruption Commission (MACC) on whether Blackstone Asia Real Estate Partners — which received millions from 1Malaysia Development Bhd (1MDB) and transferred it to his private banking account — was controlled or owned by fugitive Eric Tan Kim Loong, an alleged associate of Low Taek Jho or Jho Low.</p></div>

<div class=newsTextDataWrapInner><p>MACC investigating officer Nur Aida Arifin told the High Court this on Saturday when testifying in ",Edge,,https://assets.theedgemarkets.com/FW1381496_KL06_27042024__NAJIB_1MDB-lpr_20240427143533_bernama.jpg,https://assets.theedgemarkets.com/FW1381496_KL06_27042024__NAJIB_1MDB-lpr_20240427143533_bernama.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
"Time for BN to return PH's favour in Kuala Kubu Baharu by-election, says Zahid",https://www.klsescreener.com/v2/news/view/1316045,2024-04-27 14:05:52,2024-04-29 09:49:49,2024-04-27 13:51:33,"The Kuala Kubu Baharu (KKB) state by-election is the time for Barisan Nasional (BN) to return Pakatan Harapan’s (PH) favour in assisting Umno candidates in the previous elections, said Datuk Seri Dr Ahmad Zahid Hamidi.","<div class=newsTextDataWrapInner><p>HULU SELANGOR (April 27): The Kuala Kubu Baharu (KKB) state by-election&nbsp;is the time for Barisan Nasional (BN) to return Pakatan Harapan’s (PH) favour in assisting Umno candidates in the previous elections, said&nbsp;Datuk Seri Dr Ahmad Zahid Hamidi.</p></div>

<div class=newsTextDataWrapInner><p>The BN chairman said&nbsp;PKR, Amanah and DAP under PH had lent their support to Umno candidates in the&nbsp;Tioman, Pelangai and Kemaman by-elections.</p></div>

<div class=newsTextDataWrapInner><p>Zahid, who is also one of the two deputy prime ministers, s",新闻,,https://assets.theedgemarkets.com/20240427_PEO_PRK KUALA KUBU BARU_ZHD (30)_20240427134714_theedgemalaysia.jpg,https://assets.theedgemarkets.com/20240427_PEO_PRK KUALA KUBU BARU_ZHD (30)_20240427134714_theedgemalaysia.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
MACC opens operations room for Kuala Kubu Baharu by-election,https://www.klsescreener.com/v2/news/view/1316041,2024-04-27 13:35:52,2024-04-29 09:49:46,2024-04-27 13:30:34,The Malaysian Anti-Corruption Commission (MACC) has opened an operations room for the public to channel information and complaints of corrupt acts and power abuse in the Kuala Kubu Baharu state by-election.,"<div class=newsTextDataWrapInner><p>HULU SELANGOR (April 27): The Malaysian Anti-Corruption Commission (MACC) has opened an&nbsp;operations room for&nbsp;the public to channel information and complaints of corrupt acts and power abuse in the Kuala Kubu Baharu&nbsp;state by-election.</p></div>

<div class=newsTextDataWrapInner><p>In a statement on Saturday, the MACC said that&nbsp;the operations room,&nbsp;located at the MACC Selangor branch in Shah Alam, will be open around the clock from Saturday until May 11.</p></div>

<div class=newsTextDataWrapInner><p>“The public can also channel the",新闻,,https://assets.theedgemarkets.com/20240427_PEO_PRK KUALA KUBU BARU_ZHD (32)_20240427132831_theedgemalaysia.jpg,https://assets.theedgemarkets.com/20240427_PEO_PRK KUALA KUBU BARU_ZHD (32)_20240427132831_theedgemalaysia.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
