title,url,created_at,updated_at,published_date,summary,content,category,author,thumbnail_url,image_url,publisher_id,publisher_name,publisher_url
Consumer staples firms on track to offer improved earnings visibility,https://www.klsescreener.com/v2/news/view/1392581,2024-09-16 10:44:52,2024-09-16 10:44:52,2024-09-16 00:00:00,PETALING JAYA: Affin Investment Bank Research has maintained its “neutral” call on the consumer sector following the first half round up.,"<div class=""inline-img""><div class=""story-image""><p class=""caption"">Affin's top pick is Farm Fresh Bhd with a “buy” call with a target price of RM1.80. </p></div></div><div id=""story-body"" class=""story bot-15 relative""><p>PETALING JAYA: Affin Investment Bank Research has maintained its “neutral” call on the consumer sector following the first half round up.</p><p>”While the healthy macroeconomic environment supports consumer spending, this is insufficient to boost overall consumption.</p><p>“Therefore, we are positive on consumer staples companies, as consumers shift towards budget-friendly an",,,https://apicms.thestar.com.my/uploads/images/2024/09/16/2914460.jpeg,https://apicms.thestar.com.my/uploads/images/2024/09/16/2914460.jpeg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
Building on economic growth and social equity,https://www.klsescreener.com/v2/news/view/1392579,2024-09-16 10:44:50,2024-09-16 10:44:50,2024-09-16 00:00:00,"MALAYSIA’S government has announced its aspiration to achieve a budget deficit of no more than 3% in the medium term, while ensuring that fiscal policies support economic growth and public welfare.","<div class=""inline-img""><div class=""story-image""><p class=""caption"">Soh Lian Seng</p></div></div><div id=""story-body"" class=""story bot-15 relative""><p>MALAYSIA’S government has announced its aspiration to achieve a budget deficit of no more than 3% in the medium term, while ensuring that fiscal policies support economic growth and public welfare.</p><p>However, Malaysia’s tax revenue currently stands at 12.6% of gross domestic product (GDP) in 2023 – lower than many Asean peers.</p><p>For this reason, a significant aspect of the Budget 2025 proposals will be expected to explore avenues that ca",,,https://apicms.thestar.com.my/uploads/images/2024/09/16/2914209.jpg,https://apicms.thestar.com.my/uploads/images/2024/09/16/2914209.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
Prabowo eyes US$65bil from carbon credits,https://www.klsescreener.com/v2/news/view/1392577,2024-09-16 10:44:47,2024-09-16 10:44:47,2024-09-16 00:00:00,"JAKARTA: President-elect Prabowo Subianto plans to launch a green economy fund by selling carbon emission credits from projects such as rainforest preservation, aiming to raise US$65bil by 2028, an adviser told Reuters.","<div class=""inline-img""><div class=""story-image""><p class=""caption"">Sustainable economy: Prabowo, who will be inaugurated on Oct 20, has pledged to boost growth to 8% during his five-year term, from 5% now, including through investment in green projects. — AFP</p></div></div><div id=""story-body"" class=""story bot-15 relative""><p>JAKARTA: President-elect Prabowo Subianto plans to launch a green economy fund by selling carbon emission credits from projects such as rainforest preservation, aiming to raise US$65bil by 2028, an adviser told Reuters.</p><p>A new regulator for carbon emission rules wi",,,https://apicms.thestar.com.my/uploads/images/2024/09/16/2914233.jpg,https://apicms.thestar.com.my/uploads/images/2024/09/16/2914233.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
Guarding crypto is a lucrative business and Wall Street wants in,https://www.klsescreener.com/v2/news/view/1392575,2024-09-16 10:44:44,2024-09-16 10:44:44,2024-09-16 00:00:00,"IN the traditional investment world, providing custody of assets is a pretty boring, albeit crucial, business: Keeping clients’ holdings of stocks and bonds safe is a fairly straightforward job.","<div class=""inline-img""><div class=""story-image""><p class=""caption"">Representations of cryptocurrencies are seen in this illustration, August 10, 2022. REUTERS/Dado Ruvic/Illustration/File Photo</p></div></div><div id=""story-body"" class=""story bot-15 relative""><p>IN the traditional investment world, providing custody of assets is a pretty boring, albeit crucial, business: Keeping clients’ holdings of stocks and bonds safe is a fairly straightforward job.</p><p>Yet in the roughly US$2 trillion cryptocurrency market, a favourite playground for hackers and fraudsters, custody is anything but bori",,,https://apicms.thestar.com.my/uploads/images/2024/09/16/2914461.JPG,https://apicms.thestar.com.my/uploads/images/2024/09/16/2914461.JPG,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
Incentives to make sweet drinks excise less bitter,https://www.klsescreener.com/v2/news/view/1392573,2024-09-16 10:44:41,2024-09-16 10:44:41,2024-09-16 00:00:00,JAKARTA: The Industry Ministry has floated the idea of giving incentives to sweetened beverage producers to counter an excise on their products that may kick in at the turn of the year.,"<div class=""inline-img""><div class=""story-image""><p class=""caption"">Industry Minister Agus Gumiwang Kartasasmita. - Photo: The Jakarta Post/ANN</p></div></div><div id=""story-body"" class=""story bot-15 relative""><p>JAKARTA: The Industry Ministry has floated the idea of giving incentives to sweetened beverage producers to counter an excise on their products that may kick in at the turn of the year.</p><p>Industry Minister Agus Gumiwang Kartasasmita said the proposed measure could prevent an increase in the prices of sweetened beverages.</p><p>“I believe there will be consequences, because, accord",,,https://apicms.thestar.com.my/uploads/images/2024/09/16/2914241.jpg,https://apicms.thestar.com.my/uploads/images/2024/09/16/2914241.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
Trump can only watch as his Truth stake takes a hit,https://www.klsescreener.com/v2/news/view/1392571,2024-09-16 10:44:39,2024-09-16 10:44:39,2024-09-16 00:00:00,"NEW YORK: The paper fortune that former President Donald Trump amassed by taking a nascent media startup public is shrivelling, and a race to the exits that begins as soon as Sept 19 could shrink it even more.","<div class=""inline-img""><div class=""story-image""><p class=""caption"">Paper loss: Trump at a rally in Las Vegas. The former US President says he will not sell his shares when the lockup period expires this week. — Reuters </p></div></div><div id=""story-body"" class=""story bot-15 relative""><p>NEW YORK: The paper fortune that former President Donald Trump amassed by taking a nascent media startup public is shrivelling, and a race to the exits that begins as soon as Sept 19 could shrink it even more.</p><p>Trump Media &amp; Technology Group Corp, which owns the X-lookalike social media platform Trut",,,https://apicms.thestar.com.my/uploads/images/2024/09/16/2914221.JPG,https://apicms.thestar.com.my/uploads/images/2024/09/16/2914221.JPG,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
Raw sugar extends gains on Brazil output,https://www.klsescreener.com/v2/news/view/1392569,2024-09-16 10:44:38,2024-09-16 10:44:38,2024-09-16 00:00:00,"NEW YORK: Raw sugar extended gains in New York on concern that dry weather may cause lower output in top producer Brazil, tightening global supplies.","<div class=""inline-img""><div class=""story-image""></div></div><div id=""story-body"" class=""story bot-15 relative""><p>NEW YORK: Raw sugar extended gains in New York on concern that dry weather may cause lower output in top producer Brazil, tightening global supplies.</p><p>Futures rose as much as 1.9%, to the highest intraday price in a week. Prices have risen 7% since Aug 13 as Brazilian growers have had to contend with drought and wildfires at plantations.</p><p>“The impact of the drought is beginning to be felt,” said Livea Coda, an analyst at Hedgepoint Global Markets. Results for sugar-cane ",,,https://apicms.thestar.com.my/uploads/images/2024/09/16/2914234.jpg,https://apicms.thestar.com.my/uploads/images/2024/09/16/2914234.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
Yield seeking amidst declining interest rates,https://www.klsescreener.com/v2/news/view/1392567,2024-09-16 10:44:36,2024-09-16 10:44:36,2024-09-16 00:00:00,"For yield seekers, the last few years have been challenging. The higher-for-longer interest rates had dampened sentiment surrounding most yield-generating products. Bonds, real estate investment trusts (REITS) and even dividend yielding stocks were affected.","<div class=""inline-img""><div class=""story-image""><p class=""caption"">The strategy of locking in yields in the climate of declining interest rates is still a viable one, Sammeer Sharma of Standard Chartered Bank Malaysia points out.</p></div></div><div id=""story-body"" class=""story bot-15 relative""><div class=""premium-sign-overlay absolute""></div><p>FOR yield seekers, the last few years have been challenging. The higher-for-longer interest rates had dampened sentiment surrounding most yield-generating products. Bonds, real estate investment trusts (REITS) and even dividend yielding stocks were af",,,https://apicms.thestar.com.my/uploads/images/2024/09/14/2912229.jpeg,https://apicms.thestar.com.my/uploads/images/2024/09/14/2912229.jpeg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
Bank of Chengdu likely to remain a cash cow for Hong Leong Bank,https://www.klsescreener.com/v2/news/view/1392559,2024-09-16 10:43:57,2024-09-16 10:43:57,2024-09-16 00:00:00,PETALING JAYA: The property crisis in China has plagued major banks there but Hong Leong Bank Bhd’s (HLB) 19.8%-owned Bank of Chengdu (BOCD) is unlikely to be negatively affected.,"<div class=""inline-img""><div class=""story-image""></div></div><div id=""story-body"" class=""story bot-15 relative""><p>PETALING JAYA: The property crisis in China has plagued major banks there but <a href=""/business/marketwatch/stocks/?qcounter=HLBANK"" target=""_blank"">Hong Leong Bank Bhd</a><a href=""http://charts.thestar.com.my/?s=HLBANK"" target=""_blank""><img class=""go-chart"" src=""https://cdn.thestar.com.my/Themes/img/chart.png""></a>’s (HLB) 19.8%-owned Bank of Chengdu (BOCD) is unlikely to be negatively affected.</p><p>Instead, Affin Investment Bank Research believes that BOCD will continue to be",,,https://apicms.thestar.com.my/uploads/images/2024/09/16/2914459.jpg,https://apicms.thestar.com.my/uploads/images/2024/09/16/2914459.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
Tariff hikes in the spotlight as Bintulu Port’s takeover nears,https://www.klsescreener.com/v2/news/view/1392557,2024-09-16 10:43:56,2024-09-16 10:43:56,2024-09-16 00:00:00,PETALING JAYA: Tariff hikes remain in the spotlight as the takeover of Bintulu Port Holdings Bhd by the Sarawak state government by year-end will raise the prospects for the hike implementation.,"<div class=""inline-img""><div class=""story-image""><p class=""caption"">An aerial view of Bintulu Port.</p></div></div><div id=""story-body"" class=""story bot-15 relative""><p>PETALING JAYA: Tariff hikes remain in the spotlight as the takeover of <a href=""/business/marketwatch/stocks/?qcounter=BIPORT"" target=""_blank"">Bintulu Port Holdings Bhd</a><a href=""http://charts.thestar.com.my/?s=BIPORT"" target=""_blank""><img class=""go-chart"" src=""https://cdn.thestar.com.my/Themes/img/chart.png""></a> by the Sarawak state government by year-end will raise the prospects for the hike implementation.</p><p>“We are o",,,https://apicms.thestar.com.my/uploads/images/2024/09/16/2914467.jpg,https://apicms.thestar.com.my/uploads/images/2024/09/16/2914467.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
EC issues 607 postal ballot papers for Mahkota by-election,https://www.klsescreener.com/v2/news/view/1392435,2024-09-16 00:06:23,2024-09-17 13:47:35,2024-09-15 23:57:28,"KLUANG (Sept 15): The Election Commission (EC) issued on Sunday, 607 postal ballot papers to those eligible to vote by post for the Mahkota state constituency by-election.","<div class=newsTextDataWrapInner><p>KLUANG (Sept 15): The Election Commission (EC) issued on Sunday, 607 postal ballot papers to those eligible to vote by post for the Mahkota state constituency by-election.</p></div>

<div class=newsTextDataWrapInner><p>EC secretary Datuk Ikmalrudin Ishak said 591 postal ballot papers were issued under Category 1A, involving election workers, police, and military personnel;&nbsp;four for Category 1B, which includes Malaysian citizens living abroad;&nbsp;two for Category 1C, comprising agencies and organisations;&nbsp;and ten for overseas absentee voters.</p",Edge,,https://assets.theedgemarkets.com/SPR-1_20240915234825_spr.gov_.jpg,https://assets.theedgemarkets.com/SPR-1_20240915234825_spr.gov_.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
Maulidur Rasul: Malaysian leaders call for reflection on Prophet’s teachings,https://www.klsescreener.com/v2/news/view/1392433,2024-09-15 23:47:06,2024-09-17 13:05:11,2024-09-15 23:38:47,"KUALA LUMPUR  (Sept 15): Deputy Prime Minister Datuk Seri Dr Ahmad Zahid Hamidi extended Maulidur Rasul greetings to all Muslims, urging them to embody the noble values imparted by Prophet Muhammad, especially in daily life.","<div class=newsTextDataWrapInner><p>KUALA LUMPUR&nbsp; (Sept 15): Deputy Prime Minister Datuk Seri Dr Ahmad Zahid Hamidi extended <em>Maulidur Rasul </em>greetings to all Muslims, urging them to embody the noble values imparted by Prophet Muhammad, especially in daily life.</p></div>

<div class=newsTextDataWrapInner><p>In a post on social media, Ahmad Zahid emphasised that <em>Maulidur Rasul </em>was not just about commemorating the Prophet's birth but also served as a reminder for Muslims to emulate his exemplary character and strengthen unity within the community.</p></div>

<div class=",,,https://assets.theedgemarkets.com/20230911-RMK-12MP-MTR-Parl-DtkS-Ahmad-Zahid-157-ZHD_20240915232342_theedgemalaysia.jpg,https://assets.theedgemarkets.com/20230911-RMK-12MP-MTR-Parl-DtkS-Ahmad-Zahid-157-ZHD_20240915232342_theedgemalaysia.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
Fuziah Salleh appointed PKR sec-gen with immediate effect,https://www.klsescreener.com/v2/news/view/1392429,2024-09-15 23:04:28,2024-09-17 13:05:08,2024-09-15 22:47:17,"KUALA LUMPUR (Sept 15): Deputy Minister of Domestic Trade and Cost of Living Fuziah Salleh has been appointed as the new PKR secretary-general, effective immediately, succeeding Datuk Seri Saifuddin Nasution Ismail.","<div class=newsTextDataWrapInner><p>KUALA LUMPUR (Sept 15): Deputy Minister of Domestic Trade and Cost of Living&nbsp;Fuziah Salleh&nbsp;has been appointed as the new PKR secretary-general, effective immediately, succeeding Datuk Seri Saifuddin Nasution Ismail.</p></div>

<div class=newsTextDataWrapInner><p>PKR vice-president Nik Nazmi Nik Ahmad announced that Saifuddin Nasution, who is also home minister, stepped down from his role to focus on his duties as Pakatan Harapan (PH) secretary-general, as well as on his role as a member of PKR’s political bureau and the Unity Government Consultat",,,https://assets.theedgemarkets.com/21102023-Dep-Min-Domestic-Trade-n-Cost-of-Living-Fuziah-Salleh-filepix-thesun.my_20240915224144_bernama.jpg,https://assets.theedgemarkets.com/21102023-Dep-Min-Domestic-Trade-n-Cost-of-Living-Fuziah-Salleh-filepix-thesun.my_20240915224144_bernama.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
"Ahmad Zahid: Govt has never made decision to mandate halal certification for restaurants, industries",https://www.klsescreener.com/v2/news/view/1392425,2024-09-15 22:47:07,2024-09-17 12:49:44,2024-09-15 22:34:17,"SHAH ALAM (Sept 15): The government has never made a decision to require all restaurants nationwide or any food and beverage (F&B) industry to apply for halal certification, said Deputy Prime Minister Datuk Seri Dr Ahmad Zahid Hamidi.","<div class=newsTextDataWrapInner><p>SHAH ALAM (Sept 15): The government has never made a decision to require all restaurants nationwide or any food and beverage (F&amp;B) industry to apply for halal certification, said&nbsp;Deputy Prime Minister Datuk Seri Dr Ahmad Zahid Hamidi.</p></div>

<div class=newsTextDataWrapInner><p>He said any proposal and study on halal certification would not compel non-Muslim operators to do so.</p></div>

<div class=newsTextDataWrapInner><p>“Discussions regarding halal issues have been ongoing for a long time. In fact, halal certificates are usually applied f",,,https://assets.theedgemarkets.com/20230911-RMK-12MP-MTR-Parl-DtkS-Ahmad-Zahid-154-ZHD_20240915222153_theedgemalaysia.jpg,https://assets.theedgemarkets.com/20230911-RMK-12MP-MTR-Parl-DtkS-Ahmad-Zahid-154-ZHD_20240915222153_theedgemalaysia.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
Police to investigate GISBH CEO’s statement on child exploitation — IGP,https://www.klsescreener.com/v2/news/view/1392423,2024-09-15 22:36:36,2024-09-17 12:20:01,2024-09-15 22:16:53,KUALA LUMPUR (Sept 15): Police will investigate a statement made by Global Ikhwan Service and Business Holdings (GISBH) executive chairman and chief executive officer Datuk Nasiruddin Mohd Ali in a recent viral video.,"<div class=newsTextDataWrapInner><p>KUALA LUMPUR (Sept 15): Police will investigate a statement made by Global Ikhwan Service and Business Holdings (GISBH) executive chairman and chief executive officer Datuk Nasiruddin Mohd Ali in a recent viral video.</p></div>

<div class=newsTextDataWrapInner><p>Inspector-General of Police (IGP) Tan Sri Razarudin Husain said the current focus is on investigating allegations of child exploitation involving charity homes believed to be owned by the company.</p></div>

<div class=newsTextDataWrapInner><p>""We will first complete the investigation into the ",新闻,,https://assets.theedgemarkets.com/12102023-Georgetown-IGP-Tan Sri Razarudin-Husain-Batu-Uban-Penang_20240915220445_bernama.jpg,https://assets.theedgemarkets.com/12102023-Georgetown-IGP-Tan Sri Razarudin-Husain-Batu-Uban-Penang_20240915220445_bernama.jpg,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
